All-Words,end,filename,n-gram,start
She said,201,./markedupfiles/001.txt,2,200
said ministers,202,./markedupfiles/001.txt,2,201
ministers would,203,./markedupfiles/001.txt,2,202
would consult,204,./markedupfiles/001.txt,2,203
consult on,205,./markedupfiles/001.txt,2,204
on other,206,./markedupfiles/001.txt,2,205
other proposals,207,./markedupfiles/001.txt,2,206
proposals that,208,./markedupfiles/001.txt,2,207
that could,209,./markedupfiles/001.txt,2,208
could see,210,./markedupfiles/001.txt,2,209
see fathers,211,./markedupfiles/001.txt,2,210
fathers being,212,./markedupfiles/001.txt,2,211
being allowed,213,./markedupfiles/001.txt,2,212
allowed to,214,./markedupfiles/001.txt,2,213
to take,215,./markedupfiles/001.txt,2,214
take some,216,./markedupfiles/001.txt,2,215
some of,217,./markedupfiles/001.txt,2,216
of their,218,./markedupfiles/001.txt,2,217
their partner's,219,./markedupfiles/001.txt,2,218
partner's maternity,220,./markedupfiles/001.txt,2,219
maternity pay,221,./markedupfiles/001.txt,2,220
pay or,222,./markedupfiles/001.txt,2,221
or leave,223,./markedupfiles/001.txt,2,222
leave period,224,./markedupfiles/001.txt,2,223
period or,225,./markedupfiles/001.txt,2,224
or extending,226,./markedupfiles/001.txt,2,225
extending the,227,./markedupfiles/001.txt,2,226
the rights,228,./markedupfiles/001.txt,2,227
rights of,229,./markedupfiles/001.txt,2,228
of flexible,230,./markedupfiles/001.txt,2,229
flexible working,231,./markedupfiles/001.txt,2,230
working to,232,./markedupfiles/001.txt,2,231
to carers,233,./markedupfiles/001.txt,2,232
carers or,234,./markedupfiles/001.txt,2,233
or parents,235,./markedupfiles/001.txt,2,234
parents of,236,./markedupfiles/001.txt,2,235
of older,237,./markedupfiles/001.txt,2,236
older children.,238,./markedupfiles/001.txt,2,237
children. The,239,./markedupfiles/001.txt,2,238
The Shadow,240,./markedupfiles/001.txt,2,239
Shadow Secretary,241,./markedupfiles/001.txt,2,240
Secretary of,242,./markedupfiles/001.txt,2,241
of State,243,./markedupfiles/001.txt,2,242
State for,244,./markedupfiles/001.txt,2,243
for the,245,./markedupfiles/001.txt,2,244
the Family,246,./markedupfiles/001.txt,2,245
Family <n>Theresa,247,./markedupfiles/001.txt,2,246
<n>Theresa May</n>,248,./markedupfiles/001.txt,2,247
May</n> said:,249,./markedupfiles/001.txt,2,248
"said: ""These",250,./markedupfiles/001.txt,2,249
"""These plans",251,./markedupfiles/001.txt,2,250
plans were,252,./markedupfiles/001.txt,2,251
were announced,253,./markedupfiles/001.txt,2,252
announced by,254,./markedupfiles/001.txt,2,253
by <n>Gordon,255,./markedupfiles/001.txt,2,254
<n>Gordon Brown</n>,256,./markedupfiles/001.txt,2,255
Brown</n> in,257,./markedupfiles/001.txt,2,256
in his,258,./markedupfiles/001.txt,2,257
his pre-budget,259,./markedupfiles/001.txt,2,258
pre-budget review,260,./markedupfiles/001.txt,2,259
review in,261,./markedupfiles/001.txt,2,260
in December,262,./markedupfiles/001.txt,2,261
December and,263,./markedupfiles/001.txt,2,262
and <n>Tony,264,./markedupfiles/001.txt,2,263
<n>Tony Blair</n>,265,./markedupfiles/001.txt,2,264
Blair</n> is,266,./markedupfiles/001.txt,2,265
is now,267,./markedupfiles/001.txt,2,266
now recycling,268,./markedupfiles/001.txt,2,267
recycling it,269,./markedupfiles/001.txt,2,268
it in,270,./markedupfiles/001.txt,2,269
in his,271,./markedupfiles/001.txt,2,270
his desperate,272,./markedupfiles/001.txt,2,271
desperate bid,273,./markedupfiles/001.txt,2,272
bid to,274,./markedupfiles/001.txt,2,273
to win,275,./markedupfiles/001.txt,2,274
win back,276,./markedupfiles/001.txt,2,275
back women,277,./markedupfiles/001.txt,2,276
"women voters.""",278,./markedupfiles/001.txt,2,277
"voters."" She",279,./markedupfiles/001.txt,2,278
She said,280,./markedupfiles/001.txt,2,279
said the,281,./markedupfiles/001.txt,2,280
the Conservatives,282,./markedupfiles/001.txt,2,281
Conservatives would,283,./markedupfiles/001.txt,2,282
would announce,284,./markedupfiles/001.txt,2,283
announce their,285,./markedupfiles/001.txt,2,284
their proposals,286,./markedupfiles/001.txt,2,285
proposals closer,287,./markedupfiles/001.txt,2,286
closer to,288,./markedupfiles/001.txt,2,287
to the,289,./markedupfiles/001.txt,2,288
the General,290,./markedupfiles/001.txt,2,289
General Election.,291,./markedupfiles/001.txt,2,290
Election. Liberal,292,./markedupfiles/001.txt,2,291
Liberal Democrat,293,./markedupfiles/001.txt,2,292
Democrat spokeswoman,294,./markedupfiles/001.txt,2,293
spokeswoman for,295,./markedupfiles/001.txt,2,294
for women,296,./markedupfiles/001.txt,2,295
women <n>Sandra,297,./markedupfiles/001.txt,2,296
<n>Sandra Gidley</n>,298,./markedupfiles/001.txt,2,297
Gidley</n> said:,299,./markedupfiles/001.txt,2,298
"said: ""While",300,./markedupfiles/001.txt,2,299
"""While mothers",301,./markedupfiles/001.txt,2,300
mothers would,302,./markedupfiles/001.txt,2,301
would welcome,303,./markedupfiles/001.txt,2,302
welcome any,304,./markedupfiles/001.txt,2,303
any extra,305,./markedupfiles/001.txt,2,304
extra maternity,306,./markedupfiles/001.txt,2,305
maternity pay,307,./markedupfiles/001.txt,2,306
pay the,308,./markedupfiles/001.txt,2,307
the Liberal,309,./markedupfiles/001.txt,2,308
Liberal Democrats,310,./markedupfiles/001.txt,2,309
Democrats feel,311,./markedupfiles/001.txt,2,310
feel this,312,./markedupfiles/001.txt,2,311
this money,313,./markedupfiles/001.txt,2,312
money is,314,./markedupfiles/001.txt,2,313
is being,315,./markedupfiles/001.txt,2,314
"being misdirected.""",316,./markedupfiles/001.txt,2,315
"misdirected."" She",317,./markedupfiles/001.txt,2,316
She said,318,./markedupfiles/001.txt,2,317
said her,319,./markedupfiles/001.txt,2,318
her party,320,./markedupfiles/001.txt,2,319
party would,321,./markedupfiles/001.txt,2,320
would boost,322,./markedupfiles/001.txt,2,321
boost maternity,323,./markedupfiles/001.txt,2,322
maternity pay,324,./markedupfiles/001.txt,2,323
pay in,325,./markedupfiles/001.txt,2,324
in the,326,./markedupfiles/001.txt,2,325
the first,327,./markedupfiles/001.txt,2,326
first six,328,./markedupfiles/001.txt,2,327
six months,329,./markedupfiles/001.txt,2,328
months to,330,./markedupfiles/001.txt,2,329
to allow,331,./markedupfiles/001.txt,2,330
allow more,332,./markedupfiles/001.txt,2,331
more women,333,./markedupfiles/001.txt,2,332
women to,334,./markedupfiles/001.txt,2,333
to stay,335,./markedupfiles/001.txt,2,334
stay at,336,./markedupfiles/001.txt,2,335
at home,337,./markedupfiles/001.txt,2,336
home in,338,./markedupfiles/001.txt,2,337
in that,339,./markedupfiles/001.txt,2,338
that time.,340,./markedupfiles/001.txt,2,339
time. <n>Ms,341,./markedupfiles/001.txt,2,340
<n>Ms Hewitt</n>,342,./markedupfiles/001.txt,2,341
Hewitt</n> also,343,./markedupfiles/001.txt,2,342
also stressed,344,./markedupfiles/001.txt,2,343
stressed the,345,./markedupfiles/001.txt,2,344
the plans,346,./markedupfiles/001.txt,2,345
plans would,347,./markedupfiles/001.txt,2,346
would be,348,./markedupfiles/001.txt,2,347
be paid,349,./markedupfiles/001.txt,2,348
paid for,350,./markedupfiles/001.txt,2,349
for by,351,./markedupfiles/001.txt,2,350
by taxpayers,352,./markedupfiles/001.txt,2,351
taxpayers not,353,./markedupfiles/001.txt,2,352
not employers.,354,./markedupfiles/001.txt,2,353
employers. But,355,./markedupfiles/001.txt,2,354
But <n>David,356,./markedupfiles/001.txt,2,355
<n>David Frost</n>,357,./markedupfiles/001.txt,2,356
Frost</n> director,358,./markedupfiles/001.txt,2,357
director general,359,./markedupfiles/001.txt,2,358
general of,360,./markedupfiles/001.txt,2,359
of the,361,./markedupfiles/001.txt,2,360
the British,362,./markedupfiles/001.txt,2,361
British Chambers,363,./markedupfiles/001.txt,2,362
Chambers of,364,./markedupfiles/001.txt,2,363
of Commerce,365,./markedupfiles/001.txt,2,364
Commerce warned,366,./markedupfiles/001.txt,2,365
warned that,367,./markedupfiles/001.txt,2,366
that many,368,./markedupfiles/001.txt,2,367
many small,369,./markedupfiles/001.txt,2,368
small firms,370,./markedupfiles/001.txt,2,369
firms could,371,./markedupfiles/001.txt,2,370
could be,372,./markedupfiles/001.txt,2,371
"be ""crippled""",373,./markedupfiles/001.txt,2,372
"""crippled"" by",374,./markedupfiles/001.txt,2,373
by the,375,./markedupfiles/001.txt,2,374
the move.,376,./markedupfiles/001.txt,2,375
"move. ""While",377,./markedupfiles/001.txt,2,376
"""While the",378,./markedupfiles/001.txt,2,377
the majority,379,./markedupfiles/001.txt,2,378
majority of,380,./markedupfiles/001.txt,2,379
of any,381,./markedupfiles/001.txt,2,380
any salary,382,./markedupfiles/001.txt,2,381
salary costs,383,./markedupfiles/001.txt,2,382
costs may,384,./markedupfiles/001.txt,2,383
may be,385,./markedupfiles/001.txt,2,384
be covered,386,./markedupfiles/001.txt,2,385
covered by,387,./markedupfiles/001.txt,2,386
by the,388,./markedupfiles/001.txt,2,387
the government's,389,./markedupfiles/001.txt,2,388
government's statutory,390,./markedupfiles/001.txt,2,389
statutory pay,391,./markedupfiles/001.txt,2,390
pay recruitment,392,./markedupfiles/001.txt,2,391
recruitment costs,393,./markedupfiles/001.txt,2,392
costs advertising,394,./markedupfiles/001.txt,2,393
advertising costs,395,./markedupfiles/001.txt,2,394
costs retraining,396,./markedupfiles/001.txt,2,395
retraining costs,397,./markedupfiles/001.txt,2,396
costs and,398,./markedupfiles/001.txt,2,397
and the,399,./markedupfiles/001.txt,2,398
the strain,400,./markedupfiles/001.txt,2,399
strain on,401,./markedupfiles/001.txt,2,400
on the,402,./markedupfiles/001.txt,2,401
the company,403,./markedupfiles/001.txt,2,402
company will,404,./markedupfiles/001.txt,2,403
will not,405,./markedupfiles/001.txt,2,404
"not be,""",406,./markedupfiles/001.txt,2,405
"be,"" he",407,./markedupfiles/001.txt,2,406
he said.,408,./markedupfiles/001.txt,2,407
said. Further,409,./markedupfiles/001.txt,2,408
Further details,410,./markedupfiles/001.txt,2,409
details of,411,./markedupfiles/001.txt,2,410
of the,412,./markedupfiles/001.txt,2,411
the government's,413,./markedupfiles/001.txt,2,412
government's plans,414,./markedupfiles/001.txt,2,413
plans will,415,./markedupfiles/001.txt,2,414
will be,416,./markedupfiles/001.txt,2,415
be outlined,417,./markedupfiles/001.txt,2,416
outlined on,418,./markedupfiles/001.txt,2,417
on Monday.,419,./markedupfiles/001.txt,2,418
Monday. New,420,./markedupfiles/001.txt,2,419
New mothers,421,./markedupfiles/001.txt,2,420
mothers are,422,./markedupfiles/001.txt,2,421
are currently,423,./markedupfiles/001.txt,2,422
currently entitled,424,./markedupfiles/001.txt,2,423
entitled to,425,./markedupfiles/001.txt,2,424
to 90%,426,./markedupfiles/001.txt,2,425
90% of,427,./markedupfiles/001.txt,2,426
of average,428,./markedupfiles/001.txt,2,427
average earnings,429,./markedupfiles/001.txt,2,428
earnings for,430,./markedupfiles/001.txt,2,429
for the,431,./markedupfiles/001.txt,2,430
the first,432,./markedupfiles/001.txt,2,431
first six,433,./markedupfiles/001.txt,2,432
six weeks,434,./markedupfiles/001.txt,2,433
weeks after,435,./markedupfiles/001.txt,2,434
after giving,436,./markedupfiles/001.txt,2,435
giving birth,437,./markedupfiles/001.txt,2,436
birth followed,438,./markedupfiles/001.txt,2,437
followed by,439,./markedupfiles/001.txt,2,438
by £102.80,440,./markedupfiles/001.txt,2,439
£102.80 a,441,./markedupfiles/001.txt,2,440
a week,442,./markedupfiles/001.txt,2,441
week until,443,./markedupfiles/001.txt,2,442
until the,444,./markedupfiles/001.txt,2,443
the baby,445,./markedupfiles/001.txt,2,444
baby is,446,./markedupfiles/001.txt,2,445
is six,447,./markedupfiles/001.txt,2,446
six months,448,./markedupfiles/001.txt,2,447
months old.,449,./markedupfiles/001.txt,2,448
old. <n>Brown</n>,450,./markedupfiles/001.txt,2,449
<n>Brown</n> ally,1,./markedupfiles/005.txt,2,0
ally rejects,2,./markedupfiles/005.txt,2,1
rejects Budget,3,./markedupfiles/005.txt,2,2
Budget spree,4,./markedupfiles/005.txt,2,3
spree Chancellor,5,./markedupfiles/005.txt,2,4
Chancellor <n>Gordon,6,./markedupfiles/005.txt,2,5
<n>Gordon Brown's</n>,7,./markedupfiles/005.txt,2,6
Brown's</n> closest,8,./markedupfiles/005.txt,2,7
closest ally,9,./markedupfiles/005.txt,2,8
ally has,10,./markedupfiles/005.txt,2,9
has denied,11,./markedupfiles/005.txt,2,10
denied suggestions,12,./markedupfiles/005.txt,2,11
suggestions there,13,./markedupfiles/005.txt,2,12
there will,14,./markedupfiles/005.txt,2,13
will be,15,./markedupfiles/005.txt,2,14
be a,16,./markedupfiles/005.txt,2,15
a Budget,17,./markedupfiles/005.txt,2,16
Budget giveaway,18,./markedupfiles/005.txt,2,17
giveaway on,19,./markedupfiles/005.txt,2,18
on 16,20,./markedupfiles/005.txt,2,19
16 March.,21,./markedupfiles/005.txt,2,20
March. <n>Ed,22,./markedupfiles/005.txt,2,21
<n>Ed Balls</n>,23,./markedupfiles/005.txt,2,22
Balls</n> ex-chief,24,./markedupfiles/005.txt,2,23
ex-chief economic,25,./markedupfiles/005.txt,2,24
economic adviser,26,./markedupfiles/005.txt,2,25
adviser to,27,./markedupfiles/005.txt,2,26
to the,28,./markedupfiles/005.txt,2,27
the Treasury,29,./markedupfiles/005.txt,2,28
Treasury said,30,./markedupfiles/005.txt,2,29
said there,31,./markedupfiles/005.txt,2,30
there would,32,./markedupfiles/005.txt,2,31
would be,33,./markedupfiles/005.txt,2,32
be no,34,./markedupfiles/005.txt,2,33
no spending,35,./markedupfiles/005.txt,2,34
spending spree,36,./markedupfiles/005.txt,2,35
spree before,37,./markedupfiles/005.txt,2,36
before polling,38,./markedupfiles/005.txt,2,37
polling day.,39,./markedupfiles/005.txt,2,38
day. But,40,./markedupfiles/005.txt,2,39
But <n>Mr,41,./markedupfiles/005.txt,2,40
<n>Mr Balls</n>,42,./markedupfiles/005.txt,2,41
Balls</n> a,43,./markedupfiles/005.txt,2,42
a prospective,44,./markedupfiles/005.txt,2,43
prospective Labour,45,./markedupfiles/005.txt,2,44
Labour MP,46,./markedupfiles/005.txt,2,45
MP said,47,./markedupfiles/005.txt,2,46
said he,48,./markedupfiles/005.txt,2,47
he was,49,./markedupfiles/005.txt,2,48
was confident,50,./markedupfiles/005.txt,2,49
confident the,51,./markedupfiles/005.txt,2,50
the chancellor,52,./markedupfiles/005.txt,2,51
chancellor would,53,./markedupfiles/005.txt,2,52
would meet,54,./markedupfiles/005.txt,2,53
meet his,55,./markedupfiles/005.txt,2,54
his fiscal,56,./markedupfiles/005.txt,2,55
fiscal rules.,57,./markedupfiles/005.txt,2,56
rules. He,58,./markedupfiles/005.txt,2,57
He was,59,./markedupfiles/005.txt,2,58
was speaking,60,./markedupfiles/005.txt,2,59
speaking as,61,./markedupfiles/005.txt,2,60
as <n>Sir,62,./markedupfiles/005.txt,2,61
<n>Sir Digby,63,./markedupfiles/005.txt,2,62
Digby Jones</n>,64,./markedupfiles/005.txt,2,63
Jones</n> CBI,65,./markedupfiles/005.txt,2,64
CBI director,66,./markedupfiles/005.txt,2,65
director general,67,./markedupfiles/005.txt,2,66
general warned,68,./markedupfiles/005.txt,2,67
warned <n>Mr,69,./markedupfiles/005.txt,2,68
<n>Mr Brown</n>,70,./markedupfiles/005.txt,2,69
Brown</n> not,71,./markedupfiles/005.txt,2,70
not to,72,./markedupfiles/005.txt,2,71
to be,73,./markedupfiles/005.txt,2,72
be tempted,74,./markedupfiles/005.txt,2,73
tempted to,75,./markedupfiles/005.txt,2,74
to use,76,./markedupfiles/005.txt,2,75
use any,77,./markedupfiles/005.txt,2,76
any extra,78,./markedupfiles/005.txt,2,77
extra cash,79,./markedupfiles/005.txt,2,78
cash on,80,./markedupfiles/005.txt,2,79
on pre-election,81,./markedupfiles/005.txt,2,80
pre-election bribes.,82,./markedupfiles/005.txt,2,81
bribes. <n>Mr,83,./markedupfiles/005.txt,2,82
<n>Mr Balls</n>,84,./markedupfiles/005.txt,2,83
Balls</n> who,85,./markedupfiles/005.txt,2,84
who stepped,86,./markedupfiles/005.txt,2,85
stepped down,87,./markedupfiles/005.txt,2,86
down from,88,./markedupfiles/005.txt,2,87
from his,89,./markedupfiles/005.txt,2,88
his Treasury,90,./markedupfiles/005.txt,2,89
Treasury post,91,./markedupfiles/005.txt,2,90
post to,92,./markedupfiles/005.txt,2,91
to stand,93,./markedupfiles/005.txt,2,92
stand as,94,./markedupfiles/005.txt,2,93
as a,95,./markedupfiles/005.txt,2,94
a Labour,96,./markedupfiles/005.txt,2,95
Labour candidate,97,./markedupfiles/005.txt,2,96
candidate in,98,./markedupfiles/005.txt,2,97
in the,99,./markedupfiles/005.txt,2,98
the election,100,./markedupfiles/005.txt,2,99
election had,101,./markedupfiles/005.txt,2,100
had suggested,102,./markedupfiles/005.txt,2,101
suggested that,103,./markedupfiles/005.txt,2,102
that <n>Mr,104,./markedupfiles/005.txt,2,103
<n>Mr Brown</n>,105,./markedupfiles/005.txt,2,104
Brown</n> would,106,./markedupfiles/005.txt,2,105
would meet,107,./markedupfiles/005.txt,2,106
meet his,108,./markedupfiles/005.txt,2,107
his golden,109,./markedupfiles/005.txt,2,108
golden economic,110,./markedupfiles/005.txt,2,109
economic rule,111,./markedupfiles/005.txt,2,110
rule -,112,./markedupfiles/005.txt,2,111
"- ""with",113,./markedupfiles/005.txt,2,112
"""with a",114,./markedupfiles/005.txt,2,113
a margin,115,./markedupfiles/005.txt,2,114
margin to,116,./markedupfiles/005.txt,2,115
"to spare"".",117,./markedupfiles/005.txt,2,116
"spare"". He",118,./markedupfiles/005.txt,2,117
He said,119,./markedupfiles/005.txt,2,118
said he,120,./markedupfiles/005.txt,2,119
he hoped,121,./markedupfiles/005.txt,2,120
hoped more,122,./markedupfiles/005.txt,2,121
more would,123,./markedupfiles/005.txt,2,122
would be,124,./markedupfiles/005.txt,2,123
be done,125,./markedupfiles/005.txt,2,124
done to,126,./markedupfiles/005.txt,2,125
to build,127,./markedupfiles/005.txt,2,126
build on,128,./markedupfiles/005.txt,2,127
on current,129,./markedupfiles/005.txt,2,128
current tax,130,./markedupfiles/005.txt,2,129
tax credit,131,./markedupfiles/005.txt,2,130
credit rules.,132,./markedupfiles/005.txt,2,131
rules. He,133,./markedupfiles/005.txt,2,132
He also,134,./markedupfiles/005.txt,2,133
also stressed,135,./markedupfiles/005.txt,2,134
stressed rise,136,./markedupfiles/005.txt,2,135
rise in,137,./markedupfiles/005.txt,2,136
in interest,138,./markedupfiles/005.txt,2,137
interest rates,139,./markedupfiles/005.txt,2,138
rates ahead,140,./markedupfiles/005.txt,2,139
ahead of,141,./markedupfiles/005.txt,2,140
of an,142,./markedupfiles/005.txt,2,141
an expected,143,./markedupfiles/005.txt,2,142
expected May,144,./markedupfiles/005.txt,2,143
May election,145,./markedupfiles/005.txt,2,144
election would,146,./markedupfiles/005.txt,2,145
would not,147,./markedupfiles/005.txt,2,146
not affect,148,./markedupfiles/005.txt,2,147
affect the,149,./markedupfiles/005.txt,2,148
the Labour,150,./markedupfiles/005.txt,2,149
Labour Party's,151,./markedupfiles/005.txt,2,150
Party's chances,152,./markedupfiles/005.txt,2,151
chances of,153,./markedupfiles/005.txt,2,152
of winning.,154,./markedupfiles/005.txt,2,153
winning. Expectations,155,./markedupfiles/005.txt,2,154
Expectations of,156,./markedupfiles/005.txt,2,155
of a,157,./markedupfiles/005.txt,2,156
a rate,158,./markedupfiles/005.txt,2,157
rate rise,159,./markedupfiles/005.txt,2,158
rise have,160,./markedupfiles/005.txt,2,159
have gathered,161,./markedupfiles/005.txt,2,160
gathered pace,162,./markedupfiles/005.txt,2,161
pace after,163,./markedupfiles/005.txt,2,162
after figures,164,./markedupfiles/005.txt,2,163
figures showed,165,./markedupfiles/005.txt,2,164
showed house,166,./markedupfiles/005.txt,2,165
house prices,167,./markedupfiles/005.txt,2,166
prices are,168,./markedupfiles/005.txt,2,167
are still,169,./markedupfiles/005.txt,2,168
still rising.,170,./markedupfiles/005.txt,2,169
rising. Consumer,171,./markedupfiles/005.txt,2,170
Consumer borrowing,172,./markedupfiles/005.txt,2,171
borrowing rose,173,./markedupfiles/005.txt,2,172
rose at,174,./markedupfiles/005.txt,2,173
at a,175,./markedupfiles/005.txt,2,174
a near-record,176,./markedupfiles/005.txt,2,175
near-record pace,177,./markedupfiles/005.txt,2,176
pace in,178,./markedupfiles/005.txt,2,177
in January.,179,./markedupfiles/005.txt,2,178
"January. ""If",180,./markedupfiles/005.txt,2,179
"""If the",181,./markedupfiles/005.txt,2,180
the MPC,182,./markedupfiles/005.txt,2,181
MPC (the,183,./markedupfiles/005.txt,2,182
(the Bank,184,./markedupfiles/005.txt,2,183
Bank of,185,./markedupfiles/005.txt,2,184
of England's,186,./markedupfiles/005.txt,2,185
England's Monetary,187,./markedupfiles/005.txt,2,186
Monetary Policy,188,./markedupfiles/005.txt,2,187
Policy Committee),189,./markedupfiles/005.txt,2,188
Committee) were,190,./markedupfiles/005.txt,2,189
were to,191,./markedupfiles/005.txt,2,190
to judge,192,./markedupfiles/005.txt,2,191
judge that,193,./markedupfiles/005.txt,2,192
that a,194,./markedupfiles/005.txt,2,193
a rate,195,./markedupfiles/005.txt,2,194
rate rise,196,./markedupfiles/005.txt,2,195
rise was,197,./markedupfiles/005.txt,2,196
was justified,198,./markedupfiles/005.txt,2,197
justified before,199,./markedupfiles/005.txt,2,198
before the,200,./markedupfiles/005.txt,2,199
the election,201,./markedupfiles/005.txt,2,200
election because,202,./markedupfiles/005.txt,2,201
because of,203,./markedupfiles/005.txt,2,202
of the,204,./markedupfiles/005.txt,2,203
the strength,205,./markedupfiles/005.txt,2,204
strength of,206,./markedupfiles/005.txt,2,205
of the,207,./markedupfiles/005.txt,2,206
the economy,208,./markedupfiles/005.txt,2,207
economy -,209,./markedupfiles/005.txt,2,208
- and,210,./markedupfiles/005.txt,2,209
and I'm,211,./markedupfiles/005.txt,2,210
I'm not,212,./markedupfiles/005.txt,2,211
not predicting,213,./markedupfiles/005.txt,2,212
predicting that,214,./markedupfiles/005.txt,2,213
that they,215,./markedupfiles/005.txt,2,214
they will,216,./markedupfiles/005.txt,2,215
will -,217,./markedupfiles/005.txt,2,216
- I,218,./markedupfiles/005.txt,2,217
I do,219,./markedupfiles/005.txt,2,218
do not,220,./markedupfiles/005.txt,2,219
not believe,221,./markedupfiles/005.txt,2,220
believe that,222,./markedupfiles/005.txt,2,221
that this,223,./markedupfiles/005.txt,2,222
this will,224,./markedupfiles/005.txt,2,223
will be,225,./markedupfiles/005.txt,2,224
be a,226,./markedupfiles/005.txt,2,225
a big,227,./markedupfiles/005.txt,2,226
big election,228,./markedupfiles/005.txt,2,227
election issue,229,./markedupfiles/005.txt,2,228
issue in,230,./markedupfiles/005.txt,2,229
in Britain,231,./markedupfiles/005.txt,2,230
Britain for,232,./markedupfiles/005.txt,2,231
"for Labour,""",233,./markedupfiles/005.txt,2,232
"Labour,"" he",234,./markedupfiles/005.txt,2,233
he told,235,./markedupfiles/005.txt,2,234
told a,236,./markedupfiles/005.txt,2,235
a Parliamentary,237,./markedupfiles/005.txt,2,236
Parliamentary lunch.,238,./markedupfiles/005.txt,2,237
"lunch. ""This",239,./markedupfiles/005.txt,2,238
"""This is",240,./markedupfiles/005.txt,2,239
is a,241,./markedupfiles/005.txt,2,240
a big,242,./markedupfiles/005.txt,2,241
big change,243,./markedupfiles/005.txt,2,242
change in,244,./markedupfiles/005.txt,2,243
in our,245,./markedupfiles/005.txt,2,244
our political,246,./markedupfiles/005.txt,2,245
"political culture.""",247,./markedupfiles/005.txt,2,246
"culture."" During",248,./markedupfiles/005.txt,2,247
During an,249,./markedupfiles/005.txt,2,248
an interview,250,./markedupfiles/005.txt,2,249
interview with,251,./markedupfiles/005.txt,2,250
with BBC,252,./markedupfiles/005.txt,2,251
BBC Radio,253,./markedupfiles/005.txt,2,252
Radio 4's,254,./markedupfiles/005.txt,2,253
4's Today,255,./markedupfiles/005.txt,2,254
Today programme,256,./markedupfiles/005.txt,2,255
programme <n>Mr,257,./markedupfiles/005.txt,2,256
<n>Mr Balls</n>,258,./markedupfiles/005.txt,2,257
Balls</n> said,259,./markedupfiles/005.txt,2,258
said he,260,./markedupfiles/005.txt,2,259
he was,261,./markedupfiles/005.txt,2,260
was sure,262,./markedupfiles/005.txt,2,261
sure <n>Mr,263,./markedupfiles/005.txt,2,262
<n>Mr Brown's</n>,264,./markedupfiles/005.txt,2,263
Brown's</n> Budget,265,./markedupfiles/005.txt,2,264
Budget would,266,./markedupfiles/005.txt,2,265
would not,267,./markedupfiles/005.txt,2,266
not put,268,./markedupfiles/005.txt,2,267
put at,269,./markedupfiles/005.txt,2,268
at risk,270,./markedupfiles/005.txt,2,269
risk the,271,./markedupfiles/005.txt,2,270
the stability,272,./markedupfiles/005.txt,2,271
stability of,273,./markedupfiles/005.txt,2,272
of the,274,./markedupfiles/005.txt,2,273
the economy.,275,./markedupfiles/005.txt,2,274
"economy. ""I",276,./markedupfiles/005.txt,2,275
"""I don't",277,./markedupfiles/005.txt,2,276
don't think,278,./markedupfiles/005.txt,2,277
think we'll,279,./markedupfiles/005.txt,2,278
we'll see,280,./markedupfiles/005.txt,2,279
see a,281,./markedupfiles/005.txt,2,280
a pre-election,282,./markedupfiles/005.txt,2,281
pre-election spending,283,./markedupfiles/005.txt,2,282
spending spree,284,./markedupfiles/005.txt,2,283
spree -,285,./markedupfiles/005.txt,2,284
- we,286,./markedupfiles/005.txt,2,285
we certainly,287,./markedupfiles/005.txt,2,286
certainly did,288,./markedupfiles/005.txt,2,287
did not,289,./markedupfiles/005.txt,2,288
not see,290,./markedupfiles/005.txt,2,289
see that,291,./markedupfiles/005.txt,2,290
that before,292,./markedupfiles/005.txt,2,291
"before 2001,""",293,./markedupfiles/005.txt,2,292
"2001,"" he",294,./markedupfiles/005.txt,2,293
he said.,295,./markedupfiles/005.txt,2,294
said. His,296,./markedupfiles/005.txt,2,295
His assurances,297,./markedupfiles/005.txt,2,296
assurances came,298,./markedupfiles/005.txt,2,297
came after,299,./markedupfiles/005.txt,2,298
after <n>Sir,300,./markedupfiles/005.txt,2,299
<n>Sir Digby,301,./markedupfiles/005.txt,2,300
Digby Jones</n>,302,./markedupfiles/005.txt,2,301
Jones</n> said,303,./markedupfiles/005.txt,2,302
said stability,304,./markedupfiles/005.txt,2,303
stability was,305,./markedupfiles/005.txt,2,304
was all,306,./markedupfiles/005.txt,2,305
all important,307,./markedupfiles/005.txt,2,306
important and,308,./markedupfiles/005.txt,2,307
and any,309,./markedupfiles/005.txt,2,308
any extra,310,./markedupfiles/005.txt,2,309
extra cash,311,./markedupfiles/005.txt,2,310
cash should,312,./markedupfiles/005.txt,2,311
should be,313,./markedupfiles/005.txt,2,312
be spent,314,./markedupfiles/005.txt,2,313
spent on,315,./markedupfiles/005.txt,2,314
on improving,316,./markedupfiles/005.txt,2,315
improving workers',317,./markedupfiles/005.txt,2,316
workers' skills.,318,./markedupfiles/005.txt,2,317
skills. His,319,./markedupfiles/005.txt,2,318
His message,320,./markedupfiles/005.txt,2,319
message to,321,./markedupfiles/005.txt,2,320
to the,322,./markedupfiles/005.txt,2,321
the chancellor,323,./markedupfiles/005.txt,2,322
chancellor was:,324,./markedupfiles/005.txt,2,323
"was: ""Please",325,./markedupfiles/005.txt,2,324
"""Please don't",326,./markedupfiles/005.txt,2,325
don't give,327,./markedupfiles/005.txt,2,326
give it,328,./markedupfiles/005.txt,2,327
it away,329,./markedupfiles/005.txt,2,328
away in,330,./markedupfiles/005.txt,2,329
in any,331,./markedupfiles/005.txt,2,330
