,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
953,Mr Blunkett,45,./data/train/./166.txt,2,44,True,100,0,3,0,True,False,False,100,True,False,False,False
954,Mr Blunketts,63,./data/train/./166.txt,2,62,True,1,100,1,0,True,False,False,100,False,False,True,False
955,Mrs Quinns,80,./data/train/./166.txt,2,79,True,100,100,1,1,True,False,False,100,True,False,False,False
956,Mr Blunkett,96,./data/train/./166.txt,2,95,True,5,100,4,1,True,False,False,100,False,False,True,False
957,Mr Blunkett,145,./data/train/./166.txt,2,144,True,2,0,2,100,True,False,False,100,False,False,False,False
958,Carole Walker,223,./data/train/./166.txt,2,222,True,100,0,5,1,False,False,False,100,False,False,False,False
959,David Davis,255,./data/train/./166.txt,2,254,True,100,0,100,3,False,False,False,100,False,False,False,False
960,Mr Blunkett,258,./data/train/./166.txt,2,257,True,1,0,100,0,True,False,False,100,False,False,False,False
961,Mr Blunkett,277,./data/train/./166.txt,2,276,True,1,3,2,1,True,False,False,100,False,False,False,False
962,Leoncia Casalmes,294,./data/train/./166.txt,2,293,True,3,100,2,1,False,False,False,100,False,False,False,False
963,Sir Alans,307,./data/train/./166.txt,2,306,True,1,1,1,1,True,False,False,100,False,False,False,False
964,Fiona Mactaggart,321,./data/train/./166.txt,2,320,True,5,0,5,1,False,False,False,100,False,False,False,False
965,Mr Blunkett,326,./data/train/./166.txt,2,325,True,3,0,2,2,True,False,False,100,False,False,False,False
966,Tony Blair,83,./data/train/./403.txt,2,82,True,2,100,1,1,False,False,False,100,True,False,False,False
967,Mr Straw,174,./data/train/./403.txt,2,173,True,4,0,2,2,True,False,False,100,False,False,False,False
968,Michael Howard,264,./data/train/./403.txt,2,263,True,100,100,2,1,False,False,False,100,True,False,True,False
969,Charles Kennedy,293,./data/train/./403.txt,2,292,True,3,0,1,0,False,False,False,100,False,False,False,False
970,Estelle Morris,332,./data/train/./403.txt,2,331,True,100,0,100,100,False,False,False,100,False,False,False,False
971,Menzies Campbell,411,./data/train/./403.txt,2,410,True,100,0,100,1,False,False,False,100,False,False,False,False
972,Martin Bell,442,./data/train/./403.txt,2,441,True,100,1,2,0,False,False,False,100,True,True,False,False
973,Neil Hamilton,451,./data/train/./403.txt,2,450,True,100,3,2,0,False,False,False,100,False,False,True,False
974,John Prescott,61,./data/train/./167.txt,2,60,True,100,0,100,1,False,False,False,3,False,False,True,False
975,John Prescotts,168,./data/train/./167.txt,2,167,True,100,100,2,100,False,False,False,100,False,False,False,False
976,Peter Ainsworth,183,./data/train/./167.txt,2,182,True,100,100,4,100,False,False,False,100,False,False,True,False
977,Caroline Spelman,373,./data/train/./167.txt,2,372,True,100,2,100,2,False,False,False,100,False,False,False,False
978,John Prescotts,382,./data/train/./167.txt,2,381,True,5,2,1,2,False,False,False,100,False,False,False,False
979,Robert Napier,27,./data/train/./173.txt,2,26,True,100,1,4,3,False,False,False,100,True,False,False,False
980,Lord Cullen,267,./data/train/./173.txt,2,266,True,4,100,3,1,True,False,False,1,False,False,True,False
981,Lord Osborne,271,./data/train/./173.txt,2,270,True,100,3,1,0,True,False,False,5,False,False,False,False
982,Lord Hamilton,274,./data/train/./173.txt,2,273,True,100,0,1,1,True,False,False,100,False,False,False,False
983,Tony Kelly,296,./data/train/./173.txt,2,295,True,100,3,100,1,False,False,False,100,False,False,False,False
984,Mr Kelly,307,./data/train/./173.txt,2,306,True,4,100,2,2,True,False,False,100,False,False,False,False
985,Kenny MacAskill,338,./data/train/./173.txt,2,337,True,100,0,100,1,False,False,False,1,False,False,True,False
986,Andy Hayman,33,./data/train/./198.txt,2,32,True,100,100,100,2,False,False,False,100,False,False,False,False
987,Andy Hayman,86,./data/train/./198.txt,2,85,True,3,0,2,1,False,False,False,100,True,False,False,False
988,Mr Hayman,162,./data/train/./198.txt,2,161,True,100,2,5,3,True,False,False,100,True,False,True,False
989,Tony Blair,309,./data/train/./198.txt,2,308,True,4,1,3,1,False,False,False,100,False,False,True,False
990,Mark Oaten,389,./data/train/./198.txt,2,388,True,100,3,100,100,False,False,False,100,False,False,True,False
991,Mr Hayman,414,./data/train/./198.txt,2,413,True,100,100,5,2,True,False,False,1,False,False,True,False
992,Tony Blair,6,./data/train/./007.txt,2,5,True,100,0,100,1,False,False,False,100,False,False,False,False
993,Liam Fox,31,./data/train/./007.txt,2,30,True,5,0,4,0,False,False,False,100,False,False,False,False
994,Mr Blair,36,./data/train/./007.txt,2,35,True,3,0,1,3,True,False,False,100,False,False,False,False
995,Dr Fox,48,./data/train/./007.txt,2,47,True,100,0,4,100,True,False,False,100,True,False,False,False
996,Lord Ashcroft,87,./data/train/./007.txt,2,86,True,1,100,1,0,True,False,False,100,False,False,False,False
997,Mr Blair,152,./data/train/./007.txt,2,151,True,100,2,2,2,True,False,False,100,True,False,True,False
998,Mr Blair,233,./data/train/./007.txt,2,232,True,2,0,2,1,True,False,False,100,False,False,False,False
999,Michael Howard,241,./data/train/./007.txt,2,240,True,1,100,3,0,False,False,False,100,False,False,False,False
1000,Mr Kennedy,244,./data/train/./007.txt,2,243,True,4,1,1,0,True,False,False,100,False,False,False,False
1001,Dr Fox,268,./data/train/./007.txt,2,267,True,4,100,3,3,True,False,False,100,False,False,False,False
1002,Mr Blair,271,./data/train/./007.txt,2,270,True,100,100,100,0,True,False,False,100,False,False,False,False
1003,Mr Blair,327,./data/train/./007.txt,2,326,True,1,0,2,0,True,False,False,100,False,False,False,False
1004,Dr Fox,341,./data/train/./007.txt,2,340,True,2,0,2,1,True,False,False,100,False,False,False,False
1005,Lord Ashcroft,359,./data/train/./007.txt,2,358,True,4,2,4,0,True,False,False,100,False,False,True,False
1006,Lord Ashcroft,397,./data/train/./007.txt,2,396,True,1,100,1,100,True,False,False,100,False,False,True,False
1007,Charles Kennedy,403,./data/train/./007.txt,2,402,True,100,0,100,0,False,False,False,100,False,False,False,False
1008,Mr Blairs,409,./data/train/./007.txt,2,408,True,2,3,2,1,True,False,False,100,False,False,False,False
1009,Mr Kennedy,420,./data/train/./007.txt,2,419,True,3,0,2,0,True,False,False,100,True,False,True,False
1010,Mr Blair,497,./data/train/./007.txt,2,496,True,100,100,4,0,True,False,False,100,False,False,False,False
1011,Lord Woolf,26,./data/train/./211.txt,2,25,True,100,0,2,1,True,False,False,100,False,False,False,False
1012,Lord Falconer,58,./data/train/./211.txt,2,57,True,5,0,3,0,True,False,False,100,False,False,True,False
1013,Lord Huttons,71,./data/train/./211.txt,2,70,True,4,100,2,1,True,False,False,100,True,False,False,False
1014,David Kelly,79,./data/train/./211.txt,2,78,True,100,100,2,2,False,False,False,100,False,True,True,False
1015,Lord Woolfs,100,./data/train/./211.txt,2,99,True,2,100,1,3,True,False,False,100,False,True,False,False
1016,Lord Woolf,103,./data/train/./211.txt,2,102,True,5,1,4,0,True,False,False,100,False,True,False,False
1017,Lord Hutton,139,./data/train/./211.txt,2,138,True,100,100,1,0,True,False,False,100,True,True,False,False
1018,Lord Woolf,183,./data/train/./211.txt,2,182,True,3,100,2,3,True,False,False,100,False,False,False,False
1019,Lord Woolf,331,./data/train/./211.txt,2,330,True,100,0,4,1,True,False,False,100,True,False,False,False
1020,Lord Woolf,413,./data/train/./211.txt,2,412,True,100,0,2,1,True,False,False,100,False,False,False,False
1021,Lord Woolf,438,./data/train/./211.txt,2,437,True,1,100,5,0,True,False,False,100,False,False,False,False
1022,Lord Falconer,441,./data/train/./211.txt,2,440,True,4,100,1,1,True,False,False,100,False,False,False,False
1023,Lord Woolfs,470,./data/train/./211.txt,2,469,True,100,100,1,1,True,False,False,100,True,False,False,False
1024,Lord Woolf,476,./data/train/./211.txt,2,475,True,100,3,3,2,True,False,False,100,False,False,False,False
1025,Desmond Tutu,6,./data/train/./205.txt,2,5,True,100,0,100,0,False,False,False,1,False,False,True,False
1026,Martin Mubanga,134,./data/train/./205.txt,2,133,True,100,100,1,2,False,False,False,100,False,False,False,False
1027,Richard Belmar,136,./data/train/./205.txt,2,135,True,100,100,3,0,False,False,False,100,False,False,True,False
1028,Feroz Abbasi,139,./data/train/./205.txt,2,138,True,100,2,1,0,False,False,False,100,False,False,False,False
1029,Jack Straw,160,./data/train/./205.txt,2,159,True,100,0,100,1,False,False,False,1,False,False,True,False
1030,Mr Straws,262,./data/train/./205.txt,2,261,True,100,100,4,100,True,False,False,100,False,False,True,False
1031,Louise Christian,266,./data/train/./205.txt,2,265,True,100,100,100,0,False,False,False,100,False,True,False,False
1032,Mr Abbasi,270,./data/train/./205.txt,2,269,True,100,3,2,0,True,False,False,100,False,False,False,False
1033,Mr Mubanga,273,./data/train/./205.txt,2,272,True,100,0,1,1,True,False,False,100,False,False,False,False
1034,Shami Chakrabarti,341,./data/train/./205.txt,2,340,True,5,100,2,1,False,False,False,100,True,False,True,False
1035,Jan Berry,84,./data/train/./239.txt,2,83,True,100,0,100,3,False,False,False,100,False,False,False,False
1036,Ms Berry,148,./data/train/./239.txt,2,147,True,100,0,3,1,True,False,False,100,False,False,False,False
1037,Hazel Blears,187,./data/train/./239.txt,2,186,True,100,100,100,1,False,False,False,100,False,False,False,False
1038,Ms Blears,260,./data/train/./239.txt,2,259,True,100,0,2,1,True,False,False,100,False,False,False,False
1039,David Davis,300,./data/train/./239.txt,2,299,True,100,0,100,1,False,False,False,100,False,False,False,False
1040,Danny Shaw,344,./data/train/./239.txt,2,343,True,100,0,100,1,False,False,False,100,False,False,False,False
1041,Charles Clarke,29,./data/train/./220.txt,2,28,True,5,0,4,0,False,False,False,1,False,False,True,False
1042,Mr Clarke,52,./data/train/./220.txt,2,51,True,100,1,2,0,True,False,False,100,False,True,True,False
1043,Mark Oaten,316,./data/train/./220.txt,2,315,True,100,3,100,2,False,False,False,100,False,False,False,False
1044,Mr Howard,352,./data/train/./220.txt,2,351,True,100,0,4,0,True,False,False,100,False,False,False,False
1045,Trevor Phillips,383,./data/train/./220.txt,2,382,True,100,100,3,1,False,False,False,100,False,False,False,False
1046,Mr Clarke,394,./data/train/./220.txt,2,393,True,100,0,1,0,True,False,False,100,True,False,False,False
1047,David Blunkett,28,./data/train/./234.txt,2,27,True,100,100,1,0,False,False,False,100,False,False,True,False
1048,Mr Blunkett,126,./data/train/./234.txt,2,125,True,100,0,2,1,True,False,False,100,True,False,False,False
1049,Mr Blunketts,185,./data/train/./234.txt,2,184,True,100,0,1,1,True,False,False,100,False,False,False,False
1050,David Westwood,191,./data/train/./234.txt,2,190,True,4,100,3,0,False,False,False,100,False,False,False,False
1051,Ian Huntley,199,./data/train/./234.txt,2,198,True,100,100,3,100,False,False,False,100,True,False,True,False
1052,David Davis,228,./data/train/./234.txt,2,227,True,100,0,4,1,False,False,False,100,False,False,False,False
1053,Mr Davis,271,./data/train/./234.txt,2,270,True,1,100,4,100,True,False,False,100,False,False,True,False
1054,Mark Oaten,279,./data/train/./234.txt,2,278,True,100,0,100,1,False,False,False,100,False,False,False,False
1055,Mr Blunkett,335,./data/train/./234.txt,2,334,True,2,0,2,0,True,False,False,100,True,False,True,False
1056,Tony Blair,340,./data/train/./234.txt,2,339,True,3,100,1,0,False,False,False,100,False,False,False,False
1057,Mr Blunkett,359,./data/train/./234.txt,2,358,True,100,0,4,1,True,False,False,100,True,False,False,False
1058,Mr Blunkett,428,./data/train/./234.txt,2,427,True,3,100,3,2,True,False,False,100,False,False,False,False
1059,Charles Kennedy,29,./data/train/./036.txt,2,28,True,1,100,5,1,False,False,False,100,False,False,True,False
1060,Mr Kennedy,90,./data/train/./036.txt,2,89,True,3,0,2,1,True,False,False,100,False,False,True,False
1061,Tony Blair,7,./data/train/./181.txt,2,6,True,2,0,100,0,False,False,False,100,False,False,True,False
1062,Mr Blair,60,./data/train/./181.txt,2,59,True,3,100,2,2,True,False,False,100,False,False,False,False
1063,Mr Blair,110,./data/train/./181.txt,2,109,True,100,100,2,1,True,False,False,100,False,False,False,False
1064,Charles Clarke,163,./data/train/./181.txt,2,162,True,100,0,5,3,False,False,False,1,False,False,True,False
1065,Hugh Robertson,312,./data/train/./181.txt,2,311,True,100,2,2,3,False,False,False,100,False,False,False,False
1066,Martin Ward,378,./data/train/./181.txt,2,377,True,5,100,3,0,False,False,False,100,True,False,False,False
1067,Sir John,5,./data/train/./156.txt,2,4,True,1,100,100,0,True,False,False,100,False,False,True,False
1068,David Blunkett,16,./data/train/./156.txt,2,15,True,100,2,4,2,False,False,False,100,True,False,False,False
1069,Mr Blunkett,42,./data/train/./156.txt,2,41,True,100,100,1,2,True,False,False,100,False,False,False,False
1070,Mr Blunketts,60,./data/train/./156.txt,2,59,True,100,2,1,3,True,False,False,100,False,False,False,False
1071,Mr Smith,88,./data/train/./156.txt,2,87,True,100,3,4,3,True,False,False,100,True,False,False,False
1072,Alan Smith,100,./data/train/./156.txt,2,99,True,4,2,3,0,False,False,False,1,False,False,True,False
1073,Sir John,147,./data/train/./156.txt,2,146,True,5,1,1,1,True,False,False,100,False,False,False,False
1074,Leoncia Casalmes,173,./data/train/./156.txt,2,172,True,4,3,1,1,False,False,False,100,False,False,False,False
1075,Mr Blunketts,183,./data/train/./156.txt,2,182,True,2,1,1,1,True,False,False,100,False,False,False,False
1076,Sir John,251,./data/train/./156.txt,2,250,True,100,0,3,0,True,False,False,100,True,False,False,False
1077,Mr Smiths,291,./data/train/./156.txt,2,290,True,2,100,1,100,True,False,False,100,False,False,False,False
1078,Mr Smith,343,./data/train/./156.txt,2,342,True,100,0,5,0,True,False,False,100,False,False,False,False
1079,Derek Wanless,362,./data/train/./156.txt,2,361,True,4,100,1,0,False,False,False,100,False,True,False,False
1080,Mr Wanless,381,./data/train/./156.txt,2,380,True,100,1,100,1,True,False,False,100,False,False,False,False
1081,Mr Tomlinson,399,./data/train/./156.txt,2,398,True,100,1,2,1,True,False,False,100,False,False,False,False
1082,Lord Falconer,53,./data/train/./180.txt,2,52,True,100,0,2,1,True,False,False,100,True,False,True,False
1083,Tony Bland,185,./data/train/./180.txt,2,184,True,100,1,4,1,False,False,False,100,False,False,False,False
1084,Lord Falconer,260,./data/train/./180.txt,2,259,True,4,0,1,0,True,False,False,100,False,False,False,False
1085,David Lammy,285,./data/train/./180.txt,2,284,True,100,100,100,0,False,False,False,1,False,False,True,False
1086,Lord Falconer,345,./data/train/./180.txt,2,344,True,2,0,2,1,True,False,False,100,False,False,False,False
1087,Andrew Marr,470,./data/train/./180.txt,2,469,True,5,0,100,3,False,False,False,100,False,False,False,False
1088,Mr Lammy,473,./data/train/./180.txt,2,472,True,1,0,100,0,True,False,False,100,False,False,False,False
1089,Lord Falconer,487,./data/train/./180.txt,2,486,True,100,100,3,1,True,False,False,100,False,False,True,False
1090,Lord Rennard,50,./data/train/./235.txt,2,49,True,100,0,100,1,True,False,False,100,False,False,False,False
1091,Mr Walkington,64,./data/train/./235.txt,2,63,True,100,0,4,1,True,False,False,100,False,False,False,False
1092,Mr Walkingtons,165,./data/train/./235.txt,2,164,True,4,3,3,3,True,False,False,100,False,False,False,False
1093,Charles Clarke,62,./data/train/./221.txt,2,61,True,100,0,100,1,False,False,False,1,False,False,True,False
1094,Mr Clarkes,131,./data/train/./221.txt,2,130,True,100,1,2,2,True,False,False,100,False,False,False,False
1095,David Heath,147,./data/train/./221.txt,2,146,True,100,2,100,3,False,False,False,100,False,False,False,False
1096,Mr Heath,149,./data/train/./221.txt,2,148,True,100,0,100,1,True,False,False,100,False,False,True,False
1097,David Davis,214,./data/train/./221.txt,2,213,True,100,0,5,1,False,False,False,100,False,False,False,False
1098,Charles Clarkes,265,./data/train/./221.txt,2,264,True,2,100,1,2,False,False,False,100,True,False,False,False
1099,David Blunketts,275,./data/train/./221.txt,2,274,True,100,100,100,2,False,False,False,100,False,False,False,False
1100,Mr Clarke,285,./data/train/./221.txt,2,284,True,100,2,2,2,True,False,False,100,True,False,False,False
1101,Lord Bingham,348,./data/train/./221.txt,2,347,True,100,100,4,1,True,False,False,100,False,False,False,False
1102,Lord Nicholls,396,./data/train/./221.txt,2,395,True,100,100,2,0,True,False,False,100,False,False,True,False
1103,Tony Blair,7,./data/train/./035.txt,2,6,True,1,0,4,0,False,False,False,100,False,False,False,False
1104,Silvio Berlusconi,14,./data/train/./035.txt,2,13,True,4,100,5,0,False,False,False,1,False,False,True,False
1105,Gerhard Schroeder,19,./data/train/./035.txt,2,18,True,100,0,3,0,False,False,False,1,False,False,True,False
1106,Mr Blair,49,./data/train/./035.txt,2,48,True,100,0,2,0,True,False,False,100,True,False,False,False
1107,Mr Blair,167,./data/train/./035.txt,2,166,True,100,100,3,0,True,False,False,100,False,False,True,False
1108,Mr Blairs,190,./data/train/./035.txt,2,189,True,100,100,3,100,True,False,False,100,False,False,False,False
1109,Alastair Campbell,10,./data/train/./009.txt,2,9,True,100,0,100,0,False,False,False,100,False,False,False,False
1110,Mr Campbell,32,./data/train/./009.txt,2,31,True,100,0,3,1,True,False,False,100,True,False,False,False
1111,Mr Campbell,76,./data/train/./009.txt,2,75,True,5,0,3,0,True,False,False,100,True,False,False,False
1112,Peter Mandelson,91,./data/train/./009.txt,2,90,True,5,100,1,3,False,False,False,100,False,False,False,False
1113,Mr Campbell,109,./data/train/./009.txt,2,108,True,4,100,2,100,True,False,False,100,False,False,False,False
1114,Mr Campbell,111,./data/train/./009.txt,2,110,True,100,100,4,2,True,False,False,100,False,False,True,False
1115,Michael Howard,150,./data/train/./009.txt,2,149,True,4,100,100,0,False,False,False,100,False,False,False,False
1116,Mr Campbells,162,./data/train/./009.txt,2,161,True,100,2,2,1,True,False,False,100,False,False,True,False
1117,Trevor Beattie,177,./data/train/./009.txt,2,176,True,1,2,2,2,False,False,False,100,False,False,True,False
1118,Andrew McFadyen,241,./data/train/./009.txt,2,240,True,3,100,3,1,False,False,False,100,False,False,True,False
1119,Mr Campbell,246,./data/train/./009.txt,2,245,True,100,100,2,0,True,False,False,100,False,False,False,False
1120,Mr McFadyen,250,./data/train/./009.txt,2,249,True,100,100,2,1,True,False,False,100,False,False,False,False
1121,Jeremy Paxman,259,./data/train/./009.txt,2,258,True,100,0,3,1,False,False,False,100,False,False,False,False
1122,Mr P,382,./data/train/./009.txt,2,381,True,100,1,3,2,True,False,False,100,False,False,False,False
1123,Mr Campbells,417,./data/train/./009.txt,2,416,True,100,100,1,1,True,False,False,100,True,False,False,False
1124,Jack Straw,447,./data/train/./009.txt,2,446,True,100,0,4,1,False,False,False,1,True,False,True,False
1125,Mr Campbell,460,./data/train/./009.txt,2,459,True,100,100,1,0,True,False,False,100,False,True,False,False
1126,Mr Straw,477,./data/train/./009.txt,2,476,True,5,2,2,2,True,False,False,100,False,False,False,False
1127,Liam Fox,510,./data/train/./009.txt,2,509,True,100,2,2,3,False,False,False,100,False,False,True,False
1128,Mr Campbell,518,./data/train/./009.txt,2,517,True,4,0,1,0,True,False,False,100,False,False,False,False
1129,Alastair Campbell,16,./data/train/./196.txt,2,15,True,100,2,100,2,False,False,False,100,False,False,False,False
1130,Peter Mandelson,18,./data/train/./196.txt,2,17,True,100,0,100,0,False,False,False,100,False,False,True,False
1131,Mr Campbell,34,./data/train/./196.txt,2,33,True,5,0,1,0,True,False,False,100,False,False,False,False
1132,Mr Campbells,58,./data/train/./196.txt,2,57,True,3,100,1,100,True,False,False,100,False,False,False,False
1133,Mr Campbell,68,./data/train/./196.txt,2,67,True,100,0,2,0,True,False,False,100,False,False,False,False
1134,Gavyn Davies,106,./data/train/./196.txt,2,105,True,100,100,3,3,False,False,False,100,False,False,False,False
1135,Greg Dyke,109,./data/train/./196.txt,2,108,True,100,100,100,0,False,False,False,100,False,False,False,False
1136,Andrew Gilligan,113,./data/train/./196.txt,2,112,True,100,1,2,1,False,False,False,100,False,False,True,False
1137,Michael Howards,134,./data/train/./196.txt,2,133,True,100,100,3,3,False,False,False,100,False,False,False,False
1138,Mr Mandelson,137,./data/train/./196.txt,2,136,True,100,100,100,0,True,False,False,100,False,False,False,False
1139,Alastair Campbell,159,./data/train/./196.txt,2,158,True,3,2,1,0,False,False,False,100,False,False,False,False
1140,Alastair Campbell,284,./data/train/./196.txt,2,283,True,100,3,1,1,False,False,False,100,False,False,False,False
1141,Mr Campbell,294,./data/train/./196.txt,2,293,True,2,0,3,0,True,False,False,100,False,False,False,False
1142,Liam Fox,311,./data/train/./196.txt,2,310,True,100,0,5,100,False,False,False,100,True,False,False,False
1143,Mr Campbells,314,./data/train/./196.txt,2,313,True,1,100,100,1,True,False,False,100,False,False,False,False
1144,Baroness Kennedy,377,./data/train/./196.txt,2,376,True,5,1,4,0,False,False,False,100,True,True,False,False
1145,Michael Howard,7,./data/train/./141.txt,2,6,True,4,0,3,0,False,False,False,100,False,False,False,False
1146,David Davis,118,./data/train/./141.txt,2,117,True,5,100,5,2,False,False,False,100,False,False,False,False
1147,Oliver Letwin,120,./data/train/./141.txt,2,119,True,100,100,100,0,False,False,False,100,False,False,True,False
1148,Tim Yeo,123,./data/train/./141.txt,2,122,True,100,100,1,100,False,False,False,100,False,False,True,False
1149,Mr Howard,126,./data/train/./141.txt,2,125,True,100,100,4,3,True,False,False,100,False,False,True,False
1150,Mr Yeo,129,./data/train/./141.txt,2,128,True,100,1,100,0,True,False,False,100,False,False,False,False
1151,Mr Davis,149,./data/train/./141.txt,2,148,True,5,0,5,2,True,False,False,100,False,False,False,False
1152,Mark Oaten,392,./data/train/./141.txt,2,391,True,100,0,100,0,False,False,False,100,False,False,False,False
1153,Michael Howard,414,./data/train/./141.txt,2,413,True,5,100,1,3,False,False,False,100,False,False,False,False
1154,Douglas Hogg,489,./data/train/./141.txt,2,488,True,4,0,4,1,False,False,False,100,False,False,False,False
1155,Tony Blair,233,./data/train/./155.txt,2,232,True,3,100,100,0,False,False,False,1,False,False,True,False
1156,Mr Blair,337,./data/train/./155.txt,2,336,True,1,100,1,0,True,False,False,100,False,False,False,False
1157,Mr Blair,372,./data/train/./155.txt,2,371,True,100,0,3,1,True,False,False,100,False,False,False,False
1158,Mr Blair,419,./data/train/./155.txt,2,418,True,1,100,4,2,True,False,False,100,False,False,False,False
1159,Lembit Opik,69,./data/train/./169.txt,2,68,True,100,0,5,2,False,False,False,1,False,False,True,False
1160,Giles Bradshaw,97,./data/train/./169.txt,2,96,True,100,0,5,0,False,False,False,100,False,False,False,False
1161,Mr Opik,110,./data/train/./169.txt,2,109,True,100,0,1,0,True,False,False,100,False,False,False,False
1162,Mr Bradshaw,151,./data/train/./169.txt,2,150,True,100,0,3,0,True,False,False,100,False,False,True,False
1163,Mr Bradshaw,171,./data/train/./169.txt,2,170,True,1,0,100,1,True,False,False,100,False,False,False,False
1164,Mr Bradshaw,200,./data/train/./169.txt,2,199,True,100,0,3,0,True,False,False,100,True,False,False,False
1165,Mr Opik,233,./data/train/./169.txt,2,232,True,4,100,2,2,True,False,False,100,False,False,False,False
1166,Peter Luff,317,./data/train/./169.txt,2,316,True,100,100,100,2,False,False,False,1,False,False,True,False
1167,Mr Bradshaw,387,./data/train/./169.txt,2,386,True,100,0,5,0,True,False,False,100,False,False,False,False
1168,Ken Livingstone,9,./data/train/./154.txt,2,8,True,100,0,100,0,False,False,False,100,False,False,False,False
1169,Mr Livingstone,25,./data/train/./154.txt,2,24,True,5,1,4,0,True,False,False,100,True,True,True,False
1170,Mr Livingstone,368,./data/train/./154.txt,2,367,True,100,2,1,3,True,False,False,100,False,False,False,False
1171,Oliver Finegold,454,./data/train/./154.txt,2,453,True,3,2,4,0,False,False,False,100,False,False,False,False
1172,Mr Finegold,463,./data/train/./154.txt,2,462,True,5,100,4,100,True,False,False,100,True,False,False,False
1173,Tony Blair,6,./data/train/./197.txt,2,5,True,100,0,2,0,False,False,False,100,True,False,False,False
1174,John McCain,38,./data/train/./197.txt,2,37,True,5,100,3,100,False,False,False,100,False,False,False,False
1175,Mr Blair,42,./data/train/./197.txt,2,41,True,100,2,100,2,True,False,False,100,False,False,True,False
1176,Mr Blair,74,./data/train/./197.txt,2,73,True,100,0,2,0,True,False,False,100,False,False,False,False
1177,Mr McCain,118,./data/train/./197.txt,2,117,True,5,2,1,0,True,False,False,100,False,False,False,False
1178,Mr Blairs,227,./data/train/./197.txt,2,226,True,100,2,3,100,True,False,False,100,False,False,False,False
1179,Mr Blair,279,./data/train/./197.txt,2,278,True,100,0,2,0,True,False,False,100,True,False,False,False
1180,Margaret Thatcher,53,./data/train/./183.txt,2,52,True,100,100,1,1,False,False,False,100,False,False,True,False
1181,Sir Nicholas,114,./data/train/./183.txt,2,113,True,100,0,2,0,True,False,False,100,False,False,True,False
1182,Sir Nicholas,162,./data/train/./183.txt,2,161,True,5,0,4,0,True,False,False,100,True,False,False,False
1183,Alan Clark,176,./data/train/./183.txt,2,175,True,100,100,2,0,False,False,False,100,False,False,False,False
1184,Sir Nicholas,284,./data/train/./183.txt,2,283,True,100,100,2,1,True,False,False,100,False,False,False,False
1185,Yvette Cooper,47,./data/train/./008.txt,2,46,True,3,0,3,1,False,False,False,100,False,False,True,False
1186,Joni Lovenduski,91,./data/train/./008.txt,2,90,True,4,0,2,0,False,False,False,1,False,False,True,False
1187,Barbara Follet,131,./data/train/./008.txt,2,130,True,100,100,2,1,False,False,False,100,False,False,False,False
1188,Jackie Ballard,182,./data/train/./008.txt,2,181,True,100,100,100,1,False,False,False,1,False,False,True,False
1189,Gillian Shepherd,207,./data/train/./008.txt,2,206,True,100,100,4,1,False,False,False,100,False,False,False,False
1190,Harriet Harman,244,./data/train/./008.txt,2,243,True,100,0,2,2,False,False,False,100,False,False,False,False
1191,Sarah Teather,327,./data/train/./008.txt,2,326,True,100,100,5,0,False,False,False,100,True,False,True,False
1192,Joni Lovenduski,372,./data/train/./008.txt,2,371,True,100,100,3,0,False,False,False,100,False,True,True,False
1193,Margaret Moran,382,./data/train/./008.txt,2,381,True,100,100,1,1,False,False,False,100,False,False,True,False
1194,Tony Blair,59,./data/train/./020.txt,2,58,True,4,3,1,0,False,False,False,100,False,False,False,False
1195,Ruth Kelly,62,./data/train/./020.txt,2,61,True,100,0,1,0,False,False,False,100,False,False,False,False
1196,Barry Sheerman,150,./data/train/./020.txt,2,149,True,4,2,100,3,False,False,False,1,False,False,True,False
1197,David Bell,341,./data/train/./020.txt,2,340,True,100,1,2,3,False,False,False,100,False,False,False,False
1198,Chris Woodhead,506,./data/train/./020.txt,2,505,True,100,1,5,0,False,False,False,1,False,True,True,False
1199,Michael Howard,7,./data/train/./034.txt,2,6,True,100,0,100,0,False,False,False,100,False,False,False,False
1200,Tony Blair,11,./data/train/./034.txt,2,10,True,2,100,2,0,False,False,False,100,False,False,False,False
1201,Mr Howard,39,./data/train/./034.txt,2,38,True,100,100,3,1,True,False,False,100,True,False,False,False
1202,Charles Clarke,59,./data/train/./034.txt,2,58,True,100,0,4,2,False,False,False,1,False,False,True,False
1203,Mr Howard,173,./data/train/./034.txt,2,172,True,5,0,5,100,True,False,False,100,False,False,True,False
1204,Mr Blair,181,./data/train/./034.txt,2,180,True,100,0,100,0,True,False,False,100,False,False,False,False
1205,Gordon Brown,217,./data/train/./034.txt,2,216,True,100,0,2,100,False,False,False,100,False,False,False,False
1206,Mr Howard,234,./data/train/./034.txt,2,233,True,3,0,5,1,True,False,False,100,False,False,False,False
1207,Tony Martin,266,./data/train/./034.txt,2,265,True,100,0,3,0,False,False,False,100,False,False,False,False
1208,Mr Howard,290,./data/train/./034.txt,2,289,True,1,0,4,0,True,False,False,100,False,False,False,False
1209,Mr Martin,309,./data/train/./034.txt,2,308,True,2,0,2,0,True,False,False,100,False,False,False,False
1210,Mr Clarke,324,./data/train/./034.txt,2,323,True,1,100,3,100,True,False,False,100,False,False,True,False
1211,Mr Clarke,366,./data/train/./034.txt,2,365,True,100,100,3,0,True,False,False,100,True,False,True,False
