All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Scotland,24,./data/train/./047.txt,1,24,False,3,100,1,100,False,False,False,100,True,False,True,False
However,25,./data/train/./047.txt,1,25,False,4,100,2,100,False,False,False,100,True,False,True,False
Lifelong,26,./data/train/./047.txt,1,26,False,5,100,3,100,False,False,False,100,True,False,True,False
Learning,27,./data/train/./047.txt,1,27,False,100,3,4,100,False,False,False,100,True,False,True,False
Minister,28,./data/train/./047.txt,1,28,False,100,2,5,3,False,False,False,100,True,False,True,False
Jim,29,./data/train/./047.txt,1,29,False,100,1,100,2,False,False,False,1,False,False,True,False
Wallace,30,./data/train/./047.txt,1,30,False,100,0,100,1,False,False,False,2,False,False,False,False
Scottish,38,./data/train/./047.txt,1,38,False,4,100,1,100,False,False,False,100,True,False,False,False
Applications,42,./data/train/./047.txt,1,42,False,100,100,5,0,False,False,False,100,True,False,False,False
England,44,./data/train/./047.txt,1,44,False,100,2,1,0,False,False,False,100,False,False,False,False
Wales,46,./data/train/./047.txt,1,46,False,100,0,1,1,False,False,False,100,False,False,False,False
January,51,./data/train/./047.txt,1,51,False,4,100,1,1,False,False,False,100,False,False,False,False
Fears,61,./data/train/./047.txt,1,61,False,2,0,2,0,False,False,False,100,False,False,False,False
England,86,./data/train/./047.txt,1,86,False,100,100,1,100,False,False,False,100,True,False,True,False
June,88,./data/train/./047.txt,1,88,False,100,100,3,100,False,False,False,100,True,False,True,False
Wallace,92,./data/train/./047.txt,1,92,False,100,0,100,2,False,False,False,100,False,False,False,False
English,100,./data/train/./047.txt,1,100,False,5,100,1,2,False,False,False,100,False,False,False,False
Scotland,104,./data/train/./047.txt,1,104,False,100,100,1,0,False,False,False,100,True,False,False,False
Legislation,122,./data/train/./047.txt,1,122,False,2,0,2,0,False,False,False,100,False,False,False,False
England,129,./data/train/./047.txt,1,129,False,100,0,1,0,False,False,False,100,True,False,False,False
Thursday,160,./data/train/./047.txt,1,160,False,3,2,1,0,False,False,False,100,True,False,False,False
Ucas,164,./data/train/./047.txt,1,164,False,1,100,3,2,False,False,False,100,True,False,True,False
Universities,165,./data/train/./047.txt,1,165,False,2,100,4,1,False,False,False,100,False,False,True,False
Scotland,166,./data/train/./047.txt,1,166,False,3,100,5,0,False,False,False,100,False,False,True,False
Scottish,181,./data/train/./047.txt,1,181,False,1,2,1,1,False,False,False,100,False,False,False,False
Director,186,./data/train/./047.txt,1,186,False,2,2,3,3,False,False,False,100,False,False,False,False
David,187,./data/train/./047.txt,1,187,False,3,1,4,2,False,False,False,100,False,False,True,False
Caldwell,188,./data/train/./047.txt,1,188,False,4,0,5,1,False,False,False,100,False,False,False,False
English,207,./data/train/./047.txt,1,207,False,100,3,1,1,False,False,False,100,True,False,False,False
BBC,218,./data/train/./047.txt,1,218,False,1,100,5,100,False,False,False,100,True,False,True,False
Radio,219,./data/train/./047.txt,1,219,False,2,100,100,100,False,False,False,100,False,False,True,False
Scotlands,220,./data/train/./047.txt,1,220,False,3,100,100,100,False,False,False,100,False,False,True,False
Good,221,./data/train/./047.txt,1,221,False,4,100,100,100,False,False,False,100,False,False,True,False
Morning,222,./data/train/./047.txt,1,222,False,5,3,100,100,False,False,False,100,False,False,True,False
Scotland,223,./data/train/./047.txt,1,223,False,100,2,100,100,False,False,False,100,False,False,True,False
Scottish,231,./data/train/./047.txt,1,231,False,5,1,1,1,False,False,False,100,False,False,False,False
Scotland,250,./data/train/./047.txt,1,250,False,100,0,1,0,False,False,False,100,False,False,False,False
England,286,./data/train/./047.txt,1,286,False,4,2,1,0,False,False,False,100,True,False,False,False
Scotland,300,./data/train/./047.txt,1,300,False,1,100,1,0,False,False,False,100,False,False,False,False
However,304,./data/train/./047.txt,1,304,False,5,1,2,0,False,False,False,100,False,False,False,False
England,318,./data/train/./047.txt,1,318,False,100,100,1,100,False,False,False,100,False,False,False,False
Wallace,322,./data/train/./047.txt,1,322,False,100,2,5,1,False,False,False,100,False,False,False,False
Also,356,./data/train/./047.txt,1,356,False,100,2,2,0,False,False,False,100,False,False,False,False
Wales,368,./data/train/./047.txt,1,368,False,100,100,1,0,False,False,False,100,False,False,False,False
Wallace,383,./data/train/./047.txt,1,383,False,100,100,3,3,False,False,False,100,False,False,False,False
Accepting,385,./data/train/./047.txt,1,385,False,100,100,5,1,False,False,False,100,False,False,False,False
Scottish,400,./data/train/./047.txt,1,400,False,100,2,1,2,False,False,False,100,True,False,False,False
Britain,408,./data/train/./047.txt,1,408,False,5,2,1,2,False,False,False,100,True,False,False,False
Scotland,444,./data/train/./047.txt,1,444,False,3,1,3,1,False,False,False,100,False,False,False,False
Scottish,458,./data/train/./047.txt,1,458,False,3,1,1,1,False,False,False,100,False,False,False,False
Scottish,464,./data/train/./047.txt,1,464,False,3,100,1,1,False,False,False,100,True,False,False,False
Jowell,0,./data/train/./133.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
Las,2,./data/train/./133.txt,1,2,False,100,100,100,2,False,False,False,100,False,False,True,False
Vegas,3,./data/train/./133.txt,1,3,False,100,100,100,1,False,False,False,100,False,False,False,False
Secretary,6,./data/train/./133.txt,1,6,False,100,100,1,0,False,False,False,100,False,False,True,False
State,8,./data/train/./133.txt,1,8,False,100,100,1,0,False,False,False,2,False,False,False,False
Culture,10,./data/train/./133.txt,1,10,False,100,100,1,1,False,False,False,4,False,False,True,False
Media,11,./data/train/./133.txt,1,11,False,100,100,2,0,False,False,False,5,False,False,True,False
Sport,13,./data/train/./133.txt,1,13,False,100,2,1,2,False,False,False,100,False,False,True,False
Tessa,14,./data/train/./133.txt,1,14,False,100,1,2,1,False,False,False,100,False,False,True,False
Jowell,15,./data/train/./133.txt,1,15,False,100,0,3,0,False,False,False,100,False,False,True,False
Gambling,23,./data/train/./133.txt,1,23,False,100,2,1,3,False,False,False,100,True,False,True,False
Bill,24,./data/train/./133.txt,1,24,False,100,1,2,2,False,False,False,100,True,False,True,False
Guardian,28,./data/train/./133.txt,1,28,False,2,2,1,1,False,False,False,100,False,False,False,False
Las,34,./data/train/./133.txt,1,34,False,2,100,1,2,False,False,False,100,False,False,True,False
Vegas-style,35,./data/train/./133.txt,1,35,False,3,100,2,1,False,False,False,100,False,False,False,False
Meanwhile,42,./data/train/./133.txt,1,42,False,100,100,2,100,False,False,False,100,True,False,True,False
Labour,43,./data/train/./133.txt,1,43,False,100,100,3,100,False,False,False,100,True,False,True,False
Stephen,45,./data/train/./133.txt,1,45,False,100,100,5,100,False,False,False,100,False,False,True,False
Pound,46,./data/train/./133.txt,1,46,False,100,100,100,100,False,False,False,100,False,False,True,False
Ealing,58,./data/train/./133.txt,1,58,False,100,1,1,2,False,False,False,2,False,False,True,False
North,59,./data/train/./133.txt,1,59,False,100,0,2,1,False,False,False,3,False,False,True,False
BBC,76,./data/train/./133.txt,1,76,False,100,100,1,100,False,False,False,100,True,False,True,False
Radio,77,./data/train/./133.txt,1,77,False,100,100,2,3,False,False,False,100,True,False,True,False
Blackpool,94,./data/train/./133.txt,1,94,False,2,100,2,1,False,False,False,100,True,False,True,False
Pound,104,./data/train/./133.txt,1,104,False,5,0,3,1,False,False,False,100,False,False,True,False
Today,107,./data/train/./133.txt,1,107,False,2,100,1,2,False,False,False,100,False,False,False,False
Jowell,145,./data/train/./133.txt,1,145,False,100,100,3,1,False,False,False,100,False,False,True,False
Jowell,199,./data/train/./133.txt,1,199,False,100,2,5,2,False,False,False,100,True,False,True,False
Jowell,246,./data/train/./133.txt,1,246,False,5,0,3,0,False,False,False,100,False,False,True,False
Bill,254,./data/train/./133.txt,1,254,False,100,0,1,0,False,False,False,100,False,False,False,False
Commons,259,./data/train/./133.txt,1,259,False,4,100,1,0,False,False,False,100,True,False,False,False
Monday,261,./data/train/./133.txt,1,261,False,100,100,1,100,False,False,False,100,True,False,True,False
Tony,268,./data/train/./133.txt,1,268,False,100,1,100,3,False,False,False,100,False,False,True,False
Blair,269,./data/train/./133.txt,1,269,False,100,0,100,2,False,False,False,100,False,False,True,False
Parliament,271,./data/train/./133.txt,1,271,False,1,100,100,0,False,False,False,100,False,False,False,False
Retirement,0,./data/train/./132.txt,1,0,False,100,1,100,2,False,False,False,100,False,False,False,False
Alan,39,./data/train/./132.txt,1,39,False,100,3,4,3,False,False,False,100,False,False,True,False
Johnson,40,./data/train/./132.txt,1,40,False,100,2,5,2,False,False,False,100,False,False,True,False
Tories,72,./data/train/./132.txt,1,72,False,100,100,1,0,False,False,False,100,False,False,False,False
Lib,74,./data/train/./132.txt,1,74,False,100,100,1,100,False,False,False,100,False,False,True,False
Dems,75,./data/train/./132.txt,1,75,False,100,100,2,100,False,False,False,100,False,False,True,False
Johnson,80,./data/train/./132.txt,1,80,False,100,0,100,100,False,False,False,100,False,False,True,False
Age,82,./data/train/./132.txt,1,82,False,1,100,100,3,False,False,False,100,False,False,True,False
Concerns,83,./data/train/./132.txt,1,83,False,2,100,100,2,False,False,False,100,False,False,True,False
Age,84,./data/train/./132.txt,1,84,False,3,100,100,1,False,False,False,100,False,False,True,False
Agenda,85,./data/train/./132.txt,1,85,False,4,100,100,0,False,False,False,100,False,False,True,False
London,87,./data/train/./132.txt,1,87,False,100,2,1,0,False,False,False,100,True,False,False,False
Lib,110,./data/train/./132.txt,1,110,False,4,100,1,1,False,False,False,100,False,False,True,False
Dems,111,./data/train/./132.txt,1,111,False,5,100,2,0,False,False,False,100,False,False,True,False
Tories,116,./data/train/./132.txt,1,116,False,100,0,1,0,False,False,False,100,False,False,False,False
Johnsons,131,./data/train/./132.txt,1,131,False,100,1,3,2,False,False,False,100,False,False,True,False
Speaking,172,./data/train/./132.txt,1,172,False,100,100,2,0,False,False,False,100,False,False,False,False
London,175,./data/train/./132.txt,1,175,False,100,100,1,1,False,False,False,100,True,False,False,False
Generalised,179,./data/train/./132.txt,1,179,False,100,100,2,1,False,False,False,100,False,False,False,False
Johnson,287,./data/train/./132.txt,1,287,False,100,0,4,1,False,False,False,100,False,False,True,False
End,0,./data/train/./126.txt,1,0,False,100,3,100,100,False,False,False,100,False,False,True,False
Bush,1,./data/train/./126.txt,1,1,False,1,2,100,100,False,False,False,100,False,False,True,False
Blair,3,./data/train/./126.txt,1,3,False,3,0,100,100,False,False,False,100,False,False,False,False
Tony,6,./data/train/./126.txt,1,6,False,2,1,100,1,False,False,False,100,False,False,True,False
Blair,7,./data/train/./126.txt,1,7,False,3,0,100,0,False,False,False,100,False,False,True,False
European,10,./data/train/./126.txt,1,10,False,2,1,2,1,False,False,False,100,False,False,False,False
President,21,./data/train/./126.txt,1,21,False,100,3,1,3,False,False,False,100,False,False,True,False
Bushs,22,./data/train/./126.txt,1,22,False,100,2,2,2,False,False,False,1,False,False,True,False
America,24,./data/train/./126.txt,1,24,False,100,0,4,0,False,False,False,3,False,False,False,False
Times,43,./data/train/./126.txt,1,43,False,100,100,1,2,False,False,False,100,True,False,True,False
Friday,47,./data/train/./126.txt,1,47,False,100,2,1,2,False,False,False,100,True,False,True,False
Blair,49,./data/train/./126.txt,1,49,False,100,0,3,0,False,False,False,100,True,False,True,False
Brussels,55,./data/train/./126.txt,1,55,False,5,100,1,0,False,False,False,100,True,False,False,False
Iraq,57,./data/train/./126.txt,1,57,False,100,100,1,0,False,False,False,100,True,False,False,False
European,59,./data/train/./126.txt,1,59,False,100,100,1,1,False,False,False,100,True,False,False,False
French,68,./data/train/./126.txt,1,68,False,100,100,2,100,False,False,False,100,True,False,True,False
President,69,./data/train/./126.txt,1,69,False,100,3,3,3,False,False,False,100,True,False,True,False
Jacques,70,./data/train/./126.txt,1,70,False,100,2,4,2,False,False,False,1,True,False,True,False
Chirac,71,./data/train/./126.txt,1,71,False,100,1,5,1,False,False,False,2,False,False,True,False
Europe,78,./data/train/./126.txt,1,78,False,5,2,2,2,False,False,False,100,False,False,False,False
Blair,87,./data/train/./126.txt,1,87,False,3,0,3,0,False,False,False,100,False,False,True,False
President,93,./data/train/./126.txt,1,93,False,1,100,1,1,False,False,False,100,False,False,True,False
Bush,94,./data/train/./126.txt,1,94,False,2,100,2,0,False,False,False,1,False,False,True,False
European,98,./data/train/./126.txt,1,98,False,100,2,1,3,False,False,False,5,False,False,False,False
America,126,./data/train/./126.txt,1,126,False,3,1,100,1,False,False,False,100,False,False,False,False
President,140,./data/train/./126.txt,1,140,False,2,1,1,1,False,False,False,100,False,False,True,False
Bush,141,./data/train/./126.txt,1,141,False,3,0,2,0,False,False,False,1,False,False,True,False
American,152,./data/train/./126.txt,1,152,False,4,1,1,1,False,False,False,100,False,False,False,False
Britain,180,./data/train/./126.txt,1,180,False,100,0,4,0,False,False,False,100,False,False,False,False
American,212,./data/train/./126.txt,1,212,False,100,100,1,100,False,False,False,100,True,False,False,False
Kerry,217,./data/train/./126.txt,1,217,False,100,0,100,1,False,False,False,100,False,False,True,False
Bush,229,./data/train/./126.txt,1,229,False,3,0,3,0,False,False,False,100,True,False,True,False
President,247,./data/train/./126.txt,1,247,False,100,1,1,2,False,False,False,100,False,False,True,False
Bush,248,./data/train/./126.txt,1,248,False,100,0,2,1,False,False,False,1,False,False,True,False
Jacques,254,./data/train/./126.txt,1,254,False,5,100,1,1,False,False,False,100,True,False,True,False
Chirac,255,./data/train/./126.txt,1,255,False,100,3,2,0,False,False,False,100,True,False,True,False
French,257,./data/train/./126.txt,1,257,False,100,1,1,100,False,False,False,100,False,False,True,False
Europe,261,./data/train/./126.txt,1,261,False,2,1,5,1,False,False,False,100,False,False,False,False
Chirac,296,./data/train/./126.txt,1,296,False,100,0,3,0,False,False,False,100,False,False,True,False
Iraqi,305,./data/train/./126.txt,1,305,False,4,100,1,100,False,False,False,100,False,False,False,False
Iyad,308,./data/train/./126.txt,1,308,False,100,100,4,1,False,False,False,100,False,True,True,False
Allawi,309,./data/train/./126.txt,1,309,False,100,100,5,0,False,False,False,100,False,True,True,False
Iraqs,321,./data/train/./126.txt,1,321,False,1,100,1,100,False,False,False,100,True,False,False,False
Chirac,324,./data/train/./126.txt,1,324,False,4,2,4,1,False,False,False,100,False,False,True,False
United,340,./data/train/./126.txt,1,340,False,3,100,1,100,False,False,False,100,True,False,True,False
Arab,341,./data/train/./126.txt,1,341,False,4,100,2,3,False,False,False,100,False,False,True,False
Emirates,342,./data/train/./126.txt,1,342,False,5,3,3,2,False,False,False,100,False,False,True,False
Allawi,354,./data/train/./126.txt,1,354,False,2,100,3,3,False,False,False,100,False,False,True,False
EUs,362,./data/train/./126.txt,1,362,False,100,1,1,1,False,False,False,100,True,False,False,False
Iraq,370,./data/train/./126.txt,1,370,False,100,100,2,0,False,False,False,100,True,False,True,False
President,383,./data/train/./126.txt,1,383,False,100,100,3,1,False,False,False,100,False,False,True,False
Bush,384,./data/train/./126.txt,1,384,False,100,100,4,0,False,False,False,1,False,False,True,False
European,406,./data/train/./126.txt,1,406,False,1,100,5,1,False,False,False,100,False,False,False,False
Blair,412,./data/train/./126.txt,1,412,False,100,1,4,2,False,False,False,100,False,False,True,False
EU-wide,421,./data/train/./126.txt,1,421,False,4,3,1,1,False,False,False,100,True,False,False,False
Tories,431,./data/train/./126.txt,1,431,False,100,0,1,1,False,False,False,100,True,False,False,False
Lisbon,452,./data/train/./126.txt,1,452,False,100,2,1,0,False,False,False,100,True,False,False,False
Europe,457,./data/train/./126.txt,1,457,False,1,100,2,0,False,False,False,100,True,False,False,False
Blair,0,./data/train/./046.txt,1,0,True,100,3,100,0,False,False,False,100,False,False,False,False
Blunkett,2,./data/train/./046.txt,1,2,True,100,1,1,100,False,False,False,100,False,False,True,False
Sheffield,3,./data/train/./046.txt,1,3,False,100,0,2,3,False,False,False,100,False,False,False,False
Tony,5,./data/train/./046.txt,1,5,False,1,1,4,1,False,False,False,100,False,False,True,False
Blair,6,./data/train/./046.txt,1,6,False,2,0,5,0,False,False,False,100,False,False,False,False
Home,10,./data/train/./046.txt,1,10,False,2,100,2,3,False,False,False,100,False,False,True,False
Secretary,11,./data/train/./046.txt,1,11,False,3,100,3,2,False,False,False,100,False,False,True,False
David,12,./data/train/./046.txt,1,12,False,4,3,4,1,False,False,False,1,False,False,True,False
Blunkett,13,./data/train/./046.txt,1,13,False,5,2,5,0,False,False,False,2,False,False,False,False
Sheffield,18,./data/train/./046.txt,1,18,False,1,100,1,0,False,False,False,100,True,False,False,False
Thursday,20,./data/train/./046.txt,1,20,False,3,2,1,3,False,False,False,100,True,False,False,False
Blunketts,22,./data/train/./046.txt,1,22,False,5,0,3,1,False,False,False,100,True,False,False,False
Parliamentary,41,./data/train/./046.txt,1,41,False,4,2,1,2,False,False,False,100,False,False,True,False
Kimberly,51,./data/train/./046.txt,1,51,False,1,100,2,100,False,False,False,100,True,False,True,False
Quinn,52,./data/train/./046.txt,1,52,False,2,100,3,100,False,False,False,100,False,False,False,False
Mrs,66,./data/train/./046.txt,1,66,False,100,3,1,2,True,False,False,100,False,False,True,False
Quinns,67,./data/train/./046.txt,1,67,False,100,2,2,1,False,False,False,100,False,False,False,False
Sheffield,72,./data/train/./046.txt,1,72,False,1,0,1,0,False,False,False,100,False,False,False,False
Blair,83,./data/train/./046.txt,1,83,False,5,100,2,2,False,False,False,100,False,False,True,False
Wednesday,85,./data/train/./046.txt,1,85,False,100,100,4,0,False,False,False,100,False,False,True,False
Prime,87,./data/train/./046.txt,1,87,False,100,100,1,100,False,False,False,100,False,False,True,False
Ministers,88,./data/train/./046.txt,1,88,False,100,100,2,100,False,False,False,100,False,False,True,False
Questions,89,./data/train/./046.txt,1,89,False,100,100,3,100,False,False,False,100,False,False,True,False
Tory,90,./data/train/./046.txt,1,90,False,100,3,4,100,False,False,False,100,False,False,True,False
Michael,92,./data/train/./046.txt,1,92,False,100,1,100,2,False,False,False,100,False,False,True,False
Howard,93,./data/train/./046.txt,1,93,False,100,0,100,1,False,False,False,100,False,False,False,False
Blunkett,101,./data/train/./046.txt,1,101,False,100,0,3,0,False,False,False,100,False,False,False,False
Cabinet,123,./data/train/./046.txt,1,123,False,100,100,1,1,False,False,False,100,False,False,False,False
Howard,131,./data/train/./046.txt,1,131,False,100,0,5,3,False,False,False,100,False,False,False,False
Blunkett,134,./data/train/./046.txt,1,134,False,2,0,100,0,False,False,False,100,False,False,False,False
Home,149,./data/train/./046.txt,1,149,False,4,100,1,1,False,False,False,100,True,False,True,False
Office,150,./data/train/./046.txt,1,150,False,5,100,2,0,False,False,False,100,True,False,True,False
Jack,152,./data/train/./046.txt,1,152,False,100,100,1,1,False,False,False,100,True,False,True,False
Straw,153,./data/train/./046.txt,1,153,False,100,100,2,0,False,False,False,100,False,False,False,False
Tory,158,./data/train/./046.txt,1,158,False,100,1,1,100,False,False,False,100,False,False,True,False
Blair,219,./data/train/./046.txt,1,219,False,4,100,3,3,False,False,False,100,True,False,False,False
Mrs,256,./data/train/./046.txt,1,256,False,1,2,1,1,True,False,False,100,False,False,True,False
Quinn,257,./data/train/./046.txt,1,257,False,2,1,2,0,False,False,False,100,False,False,False,False
MPs,291,./data/train/./046.txt,1,291,False,2,1,2,2,False,False,False,100,False,False,False,False
Westminster,295,./data/train/./046.txt,1,295,False,2,100,1,0,False,False,False,100,False,False,False,False
Parliamentary,302,./data/train/./046.txt,1,302,False,100,100,2,100,False,False,False,100,False,False,False,False
Sir,304,./data/train/./046.txt,1,304,False,100,2,4,2,True,False,False,100,False,False,True,False
Philip,305,./data/train/./046.txt,1,305,False,100,1,5,1,False,False,False,100,False,False,True,False
Mawer,306,./data/train/./046.txt,1,306,False,100,0,100,0,False,False,False,100,False,False,True,False
Commons,311,./data/train/./046.txt,1,311,False,2,100,1,1,False,False,False,100,False,False,True,False
Standards,312,./data/train/./046.txt,1,312,False,3,100,2,0,False,False,False,100,False,False,True,False
Privileges,314,./data/train/./046.txt,1,314,False,5,100,1,1,False,False,False,100,False,False,True,False
Committee,315,./data/train/./046.txt,1,315,False,100,100,2,0,False,False,False,100,False,False,True,False
MPs,319,./data/train/./046.txt,1,319,False,100,1,1,0,False,False,False,100,False,True,False,False
House,326,./data/train/./046.txt,1,326,False,3,100,2,0,False,False,False,100,False,False,False,False
Commons,328,./data/train/./046.txt,1,328,False,5,100,1,0,False,False,False,100,False,False,False,False
Blunkett,340,./data/train/./046.txt,1,340,False,3,1,2,0,False,False,False,100,False,False,True,False
Sir,348,./data/train/./046.txt,1,348,False,100,2,4,2,True,False,False,100,False,False,True,False
Alan,349,./data/train/./046.txt,1,349,False,100,1,5,1,False,False,False,100,False,False,True,False
Budd,350,./data/train/./046.txt,1,350,False,100,0,100,0,False,False,False,100,False,False,True,False
Mrs,362,./data/train/./046.txt,1,362,False,2,100,1,100,True,False,False,100,True,False,True,False
Quinns,363,./data/train/./046.txt,1,363,False,3,3,2,3,False,False,False,100,True,False,False,False
Leoncia,365,./data/train/./046.txt,1,365,False,5,1,4,1,False,False,False,100,False,False,True,False
Casalme,366,./data/train/./046.txt,1,366,False,100,0,5,0,False,False,False,100,False,False,False,False
Last,372,./data/train/./046.txt,1,372,False,4,3,2,100,False,False,False,100,True,False,True,False
Blunkett,375,./data/train/./046.txt,1,375,False,3,0,5,1,False,False,False,100,False,False,False,False
High,382,./data/train/./046.txt,1,382,False,100,1,1,2,False,False,False,100,True,False,True,False
Court,383,./data/train/./046.txt,1,383,False,100,0,2,1,False,False,False,100,True,False,True,False
Mrs,386,./data/train/./046.txt,1,386,False,2,3,1,1,True,False,False,100,True,False,True,False
Quinn,387,./data/train/./046.txt,1,387,False,3,2,2,0,False,False,False,100,False,False,False,False
Blunkett,394,./data/train/./046.txt,1,394,False,4,1,3,1,False,False,False,100,False,False,False,False
High,410,./data/train/./046.txt,1,410,False,5,1,1,1,False,False,False,100,False,False,True,False
Court,411,./data/train/./046.txt,1,411,False,100,0,2,0,False,False,False,100,False,False,True,False
Downing,428,./data/train/./046.txt,1,428,False,100,1,2,1,False,False,False,100,True,False,True,False
Street,429,./data/train/./046.txt,1,429,False,100,0,3,0,False,False,False,100,False,False,True,False
Blairs,433,./data/train/./046.txt,1,433,False,3,0,3,1,False,False,False,100,False,False,False,False
UKs,0,./data/train/./085.txt,1,0,False,100,3,100,2,False,False,False,100,False,False,False,False
Essential,32,./data/train/./085.txt,1,32,False,2,1,3,1,False,False,False,100,True,False,True,False
Guide,33,./data/train/./085.txt,1,33,False,3,0,4,0,False,False,False,100,True,False,True,False
British,35,./data/train/./085.txt,1,35,False,1,100,1,100,False,False,False,100,False,False,True,False
Quangos,36,./data/train/./085.txt,1,36,False,2,100,2,100,False,False,False,100,False,False,True,False
Dan,39,./data/train/./085.txt,1,39,False,5,1,5,2,False,False,False,100,False,False,True,False
Lewis,40,./data/train/./085.txt,1,40,False,100,0,100,1,False,False,False,100,False,False,False,False
Labour,54,./data/train/./085.txt,1,54,False,3,0,2,2,False,False,False,100,False,False,False,False
Tories,78,./data/train/./085.txt,1,78,False,100,100,4,0,False,False,False,100,False,False,False,False
Lib,80,./data/train/./085.txt,1,80,False,100,3,1,2,False,False,False,100,False,False,True,False
Dems,81,./data/train/./085.txt,1,81,False,100,2,2,1,False,False,False,100,False,False,True,False
Conservative,91,./data/train/./085.txt,1,91,False,100,100,3,100,False,False,False,100,True,False,False,False
John,94,./data/train/./085.txt,1,94,False,100,3,100,100,False,False,False,100,False,False,True,False
Redwood,95,./data/train/./085.txt,1,95,False,100,2,100,100,False,False,False,100,False,False,False,False
Conservative,114,./data/train/./085.txt,1,114,False,100,1,3,1,False,False,False,100,False,False,False,False
Lib,132,./data/train/./085.txt,1,132,False,100,100,3,100,False,False,False,100,False,False,True,False
Dem,133,./data/train/./085.txt,1,133,False,100,100,4,100,False,False,False,100,False,False,True,False
Davey,136,./data/train/./085.txt,1,136,False,100,1,100,3,False,False,False,100,False,False,False,False
New,145,./data/train/./085.txt,1,145,False,100,1,5,1,False,False,False,100,False,False,True,False
Labour,146,./data/train/./085.txt,1,146,False,100,0,3,0,False,False,False,100,False,False,True,False
Tory,162,./data/train/./085.txt,1,162,False,100,100,1,0,False,False,False,100,False,False,False,False
Labour,164,./data/train/./085.txt,1,164,False,100,100,1,1,False,False,False,100,False,False,False,False
Liberal,171,./data/train/./085.txt,1,171,False,2,1,2,100,False,False,False,100,False,False,True,False
Democrats,172,./data/train/./085.txt,1,172,False,3,0,3,100,False,False,False,100,False,False,False,False
Labour,185,./data/train/./085.txt,1,185,False,3,1,4,1,False,False,False,100,False,False,False,False
Gershon,198,./data/train/./085.txt,1,198,False,5,100,100,1,False,False,False,100,False,False,True,False
Report,199,./data/train/./085.txt,1,199,False,100,3,100,0,False,False,False,100,False,False,True,False
Lewis,211,./data/train/./085.txt,1,211,False,100,100,4,1,False,False,False,100,False,False,False,False
British,272,./data/train/./085.txt,1,272,False,2,100,1,2,False,False,False,100,False,False,True,False
Potato,273,./data/train/./085.txt,1,273,False,3,100,2,1,False,False,False,100,False,False,True,False
Council,274,./data/train/./085.txt,1,274,False,4,100,3,0,False,False,False,100,False,False,True,False
Milk,276,./data/train/./085.txt,1,276,False,100,100,5,2,False,False,False,100,False,False,True,False
Development,277,./data/train/./085.txt,1,277,False,100,100,2,1,False,False,False,100,False,False,True,False
Council,278,./data/train/./085.txt,1,278,False,100,100,3,0,False,False,False,100,False,False,True,False
Energy,280,./data/train/./085.txt,1,280,False,100,100,5,100,False,False,False,100,False,False,True,False
Savings,281,./data/train/./085.txt,1,281,False,100,100,2,100,False,False,False,100,False,False,True,False
Trust,282,./data/train/./085.txt,1,282,False,100,100,3,3,False,False,False,100,False,False,True,False
Agricultural,283,./data/train/./085.txt,1,283,False,100,100,4,2,False,False,False,100,False,False,True,False
Wages,284,./data/train/./085.txt,1,284,False,100,100,5,1,False,False,False,100,False,False,True,False
Committees,285,./data/train/./085.txt,1,285,False,100,100,100,0,False,False,False,100,False,False,True,False
Wine,287,./data/train/./085.txt,1,287,False,100,100,1,2,False,False,False,100,False,False,True,False
Standards,288,./data/train/./085.txt,1,288,False,100,100,2,1,False,False,False,100,False,False,True,False
Board,289,./data/train/./085.txt,1,289,False,100,100,3,0,False,False,False,100,False,False,True,False
Westminster,291,./data/train/./085.txt,1,291,False,100,100,5,1,False,False,False,100,False,False,True,False
Foundation,292,./data/train/./085.txt,1,292,False,100,100,2,0,False,False,False,100,False,False,True,False
Democracy,294,./data/train/./085.txt,1,294,False,100,100,1,0,False,False,False,100,False,False,False,False
Football,296,./data/train/./085.txt,1,296,False,100,100,1,3,False,False,False,100,False,False,True,False
Licensing,297,./data/train/./085.txt,1,297,False,100,100,2,2,False,False,False,100,False,False,True,False
Authority,298,./data/train/./085.txt,1,298,False,100,100,3,1,False,False,False,100,False,False,True,False
Investors,299,./data/train/./085.txt,1,299,False,100,100,4,0,False,False,False,100,False,False,True,False
People,301,./data/train/./085.txt,1,301,False,100,100,1,1,False,False,False,100,True,False,True,False
Economic,305,./data/train/./085.txt,1,305,False,100,100,1,0,False,False,False,100,True,False,False,False
Social,307,./data/train/./085.txt,1,307,False,100,100,4,100,False,False,False,100,False,False,True,False
Research,308,./data/train/./085.txt,1,308,False,100,100,5,100,False,False,False,100,False,False,True,False
Council,309,./data/train/./085.txt,1,309,False,100,100,3,3,False,False,False,100,False,False,True,False
Lewis,311,./data/train/./085.txt,1,311,False,100,100,5,1,False,False,False,100,False,False,True,False
Potato,318,./data/train/./085.txt,1,318,False,100,1,5,2,False,False,False,100,False,False,True,False
Council,319,./data/train/./085.txt,1,319,False,100,0,3,1,False,False,False,100,False,False,True,False
