All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Scarmans,120,./data/test/./119.txt,1,120,False,100,3,4,100,False,False,False,100,True,False,True,False
George,122,./data/test/./119.txt,1,122,False,100,1,100,2,False,False,False,100,False,False,True,False
Ritchie,123,./data/test/./119.txt,1,123,False,100,0,100,1,False,False,False,100,False,True,True,False
Wednesday,132,./data/test/./119.txt,1,132,False,100,0,1,1,False,False,False,100,True,False,False,False
Lord,138,./data/test/./119.txt,1,138,False,4,100,1,100,True,False,False,100,False,False,True,False
Chief,139,./data/test/./119.txt,1,139,False,5,100,2,3,False,False,False,100,False,True,True,False
Justice,140,./data/test/./119.txt,1,140,False,100,3,3,2,False,False,False,1,False,True,True,False
Lord,141,./data/test/./119.txt,1,141,False,100,2,4,1,True,False,False,2,False,True,True,False
Woolf,142,./data/test/./119.txt,1,142,False,100,1,5,0,False,False,False,3,False,True,True,False
England,150,./data/test/./119.txt,1,150,False,2,2,1,0,False,False,False,100,True,False,False,False
Wales,152,./data/test/./119.txt,1,152,False,4,0,1,1,False,False,False,100,True,False,False,False
Lord,156,./data/test/./119.txt,1,156,False,1,100,1,3,True,False,False,100,False,False,True,False
Scarmans,157,./data/test/./119.txt,1,157,False,2,100,2,2,False,False,False,100,False,False,True,False
Human,166,./data/test/./119.txt,1,166,False,100,1,4,100,False,False,False,100,False,False,True,False
Rights,167,./data/test/./119.txt,1,167,False,100,0,5,3,False,False,False,100,False,False,True,False
Act,168,./data/test/./119.txt,1,168,False,100,2,3,2,False,False,False,100,False,False,True,False
Dame,221,./data/test/./119.txt,1,221,False,5,100,2,2,False,False,False,100,False,False,True,False
Elizabeth,222,./data/test/./119.txt,1,222,False,100,100,3,1,False,False,False,100,False,False,True,False
Butler-Sloss,223,./data/test/./119.txt,1,223,False,100,100,4,0,False,False,False,100,False,False,True,False
Family,228,./data/test/./119.txt,1,228,False,100,2,4,100,False,False,False,100,False,False,True,False
Justice,229,./data/test/./119.txt,1,229,False,100,1,5,100,False,False,False,100,False,False,True,False
Division,230,./data/test/./119.txt,1,230,False,100,0,3,3,False,False,False,100,False,False,True,False
Lord,232,./data/test/./119.txt,1,232,False,1,1,5,1,True,False,False,100,False,False,True,False
Scarman,233,./data/test/./119.txt,1,233,False,2,0,100,0,False,False,False,100,False,False,True,False
Lord,251,./data/test/./119.txt,1,251,False,100,1,4,1,True,False,False,100,False,False,True,False
Scarman,252,./data/test/./119.txt,1,252,False,100,0,5,0,False,False,False,100,False,False,True,False
Brixton,271,./data/test/./119.txt,1,271,False,2,3,1,0,False,False,False,100,True,False,False,False
Midlands,294,./data/test/./119.txt,1,294,False,2,100,1,2,False,False,False,100,False,False,True,False
Merseyside,295,./data/test/./119.txt,1,295,False,3,100,2,1,False,False,False,100,False,False,True,False
Bristol,296,./data/test/./119.txt,1,296,False,4,100,3,0,False,False,False,100,False,False,True,False
Leeds,298,./data/test/./119.txt,1,298,False,100,3,1,3,False,False,False,100,False,False,False,False
Police,348,./data/test/./119.txt,1,348,False,5,100,4,100,False,False,False,100,False,False,True,False
Complaints,349,./data/test/./119.txt,1,349,False,100,100,5,100,False,False,False,100,False,False,True,False
Authority,350,./data/test/./119.txt,1,350,False,100,100,3,3,False,False,False,100,False,False,True,False
Trevor,351,./data/test/./119.txt,1,351,False,100,100,4,2,False,False,False,100,False,False,True,False
Phillips,352,./data/test/./119.txt,1,352,False,100,100,5,1,False,False,False,100,False,False,True,False
Commission,356,./data/test/./119.txt,1,356,False,100,100,1,0,False,False,False,100,False,False,False,False
Racial,358,./data/test/./119.txt,1,358,False,100,100,1,100,False,False,False,100,False,False,True,False
Equality,359,./data/test/./119.txt,1,359,False,100,100,2,100,False,False,False,100,False,False,True,False
Lord,361,./data/test/./119.txt,1,361,False,100,2,4,2,True,False,False,100,False,False,True,False
Scarmans,362,./data/test/./119.txt,1,362,False,100,1,5,1,False,False,False,100,False,False,True,False
Lord,369,./data/test/./119.txt,1,369,False,5,100,5,2,True,False,False,100,False,False,True,False
Scarman,370,./data/test/./119.txt,1,370,False,100,100,100,1,False,False,False,100,False,False,True,False
Brixton,375,./data/test/./119.txt,1,375,False,100,2,1,0,False,False,False,100,False,False,False,False
English,398,./data/test/./119.txt,1,398,False,100,100,4,100,False,False,False,100,False,False,False,False
Brixton,459,./data/test/./119.txt,1,459,False,3,100,1,100,False,False,False,100,False,False,False,False
MPs,0,./data/test/./051.txt,1,0,False,100,100,100,100,False,False,False,100,False,False,False,False
Divorced,5,./data/test/./051.txt,1,5,False,100,3,100,3,False,False,False,100,False,False,False,False
MPs,19,./data/test/./051.txt,1,19,False,100,0,3,0,False,False,False,100,False,False,False,False
Constitutional,23,./data/test/./051.txt,1,23,False,3,3,1,100,False,False,False,100,False,False,True,False
Affairs,24,./data/test/./051.txt,1,24,False,4,2,2,100,False,False,False,100,False,False,True,False
Select,25,./data/test/./051.txt,1,25,False,5,1,3,3,False,False,False,100,False,False,True,False
Committee,26,./data/test/./051.txt,1,26,False,100,0,4,2,False,False,False,100,False,False,True,False
Courts,43,./data/test/./051.txt,1,43,False,100,0,100,0,False,False,False,100,False,False,False,False
MPs,62,./data/test/./051.txt,1,62,False,3,100,2,2,False,False,False,100,False,False,False,False
Currently,84,./data/test/./051.txt,1,84,False,100,2,3,0,False,False,False,100,False,False,False,False
MPs,121,./data/test/./051.txt,1,121,False,5,2,1,3,False,False,False,100,True,False,False,False
Delays,193,./data/test/./051.txt,1,193,False,100,100,2,0,False,False,False,100,False,False,False,False
Although,221,./data/test/./051.txt,1,221,False,100,3,2,0,False,False,False,100,False,False,False,False
Given,249,./data/test/./051.txt,1,249,False,4,100,2,0,False,False,False,100,True,False,False,False
Committee,282,./data/test/./051.txt,1,282,False,100,3,3,100,False,False,False,100,False,False,False,False
Alan,284,./data/test/./051.txt,1,284,False,100,1,5,2,False,False,False,100,False,False,True,False
Beith,285,./data/test/./051.txt,1,285,False,100,0,100,1,False,False,False,100,False,False,False,False
Tory,0,./data/test/./045.txt,1,0,False,100,100,100,2,False,False,False,100,False,False,False,False
Scottish,5,./data/test/./045.txt,1,5,False,100,100,2,100,False,False,False,100,False,False,True,False
Conservative,6,./data/test/./045.txt,1,6,False,100,100,3,100,False,False,False,100,False,False,True,False
Party,7,./data/test/./045.txt,1,7,False,100,100,4,100,False,False,False,100,False,False,True,False
David,9,./data/test/./045.txt,1,9,False,100,3,100,2,False,False,False,100,False,False,True,False
McLetchie,10,./data/test/./045.txt,1,10,False,100,2,100,1,False,False,False,100,False,False,False,False
Edinburgh,23,./data/test/./045.txt,1,23,False,100,3,1,2,False,False,False,100,False,False,True,False
MSP,24,./data/test/./045.txt,1,24,False,100,2,2,1,False,False,False,100,False,False,True,False
Tods,35,./data/test/./045.txt,1,35,False,100,3,3,1,False,False,False,100,False,False,True,False
Murray,36,./data/test/./045.txt,1,36,False,100,2,4,0,False,False,False,100,False,False,True,False
McLetchie,43,./data/test/./045.txt,1,43,False,4,0,3,1,False,False,False,100,True,False,False,False
Holyrood,50,./data/test/./045.txt,1,50,False,3,100,1,1,False,False,False,100,False,False,False,False
MSP,81,./data/test/./045.txt,1,81,False,5,100,1,3,False,False,False,100,False,False,False,False
McLetchie,83,./data/test/./045.txt,1,83,False,100,100,3,1,False,False,False,100,False,False,False,False
Edinburgh,92,./data/test/./045.txt,1,92,False,100,100,1,2,False,False,False,100,False,False,True,False
Airport,93,./data/test/./045.txt,1,93,False,100,100,2,1,False,False,False,100,False,False,True,False
Tods,97,./data/test/./045.txt,1,97,False,100,1,2,1,False,False,False,100,False,False,True,False
Murray,98,./data/test/./045.txt,1,98,False,100,0,3,0,False,False,False,100,False,False,True,False
McLetchie,107,./data/test/./045.txt,1,107,False,100,100,3,0,False,False,False,100,False,False,False,False
BBC,119,./data/test/./045.txt,1,119,False,3,100,2,100,False,False,False,100,False,False,True,False
Scotlands,120,./data/test/./045.txt,1,120,False,4,100,3,100,False,False,False,100,False,False,True,False
Glenn,123,./data/test/./045.txt,1,123,False,100,1,100,2,False,False,False,100,False,False,True,False
Campbell,124,./data/test/./045.txt,1,124,False,100,0,100,1,False,False,False,100,False,False,False,False
McLetchie,133,./data/test/./045.txt,1,133,False,3,2,2,0,False,False,False,100,False,False,False,False
Glenn,142,./data/test/./045.txt,1,142,True,5,0,3,2,False,False,False,100,False,False,False,False
MSPs,144,./data/test/./045.txt,1,144,False,1,2,5,0,False,False,False,100,False,False,False,False
McLetchie,161,./data/test/./045.txt,1,161,False,100,100,3,100,False,False,False,100,True,False,False,False
Tods,231,./data/test/./045.txt,1,231,False,100,100,1,3,False,False,False,100,True,False,True,False
Murray,232,./data/test/./045.txt,1,232,False,100,100,2,2,False,False,False,100,True,False,True,False
McLetchie,254,./data/test/./045.txt,1,254,False,2,2,100,100,False,False,False,100,False,False,False,False
Ill,258,./data/test/./045.txt,1,258,False,1,0,100,0,False,False,False,100,False,False,False,False
Kennedy,0,./data/test/./247.txt,1,0,False,100,0,100,0,False,False,False,100,False,False,False,False
Charles,5,./data/test/./247.txt,1,5,False,1,1,4,1,False,False,False,100,False,False,True,False
Kennedy,6,./data/test/./247.txt,1,6,False,2,0,5,0,False,False,False,100,False,False,False,False
Hindu,15,./data/test/./247.txt,1,15,False,5,2,1,1,False,False,False,100,True,False,False,False
Liberal,27,./data/test/./247.txt,1,27,False,5,2,1,2,False,False,False,100,False,False,True,False
Democrat,28,./data/test/./247.txt,1,28,False,100,1,2,1,False,False,False,100,False,False,True,False
Shri,33,./data/test/./247.txt,1,33,False,2,100,1,3,False,False,False,100,False,False,True,False
Swaminarayan,34,./data/test/./247.txt,1,34,False,3,100,2,2,False,False,False,100,False,False,True,False
Mandir,35,./data/test/./247.txt,1,35,False,4,100,3,1,False,False,False,100,False,False,True,False
Temple,36,./data/test/./247.txt,1,36,False,5,100,4,0,False,False,False,100,False,False,True,False
Neasden,38,./data/test/./247.txt,1,38,False,100,100,1,100,False,False,False,100,True,False,False,False
London,41,./data/test/./247.txt,1,41,False,100,1,4,1,False,False,False,100,True,False,True,False
Labour,45,./data/test/./247.txt,1,45,False,1,3,2,1,False,False,False,100,False,False,False,False
Britains,56,./data/test/./247.txt,1,56,False,4,100,1,100,False,False,False,100,False,False,False,False
Kennedy,60,./data/test/./247.txt,1,60,False,100,0,5,0,False,False,False,100,False,False,False,False
Iraq,73,./data/test/./247.txt,1,73,False,100,100,1,1,False,False,False,100,False,False,False,False
Saturdays,84,./data/test/./247.txt,1,84,False,3,1,3,3,False,False,False,100,False,False,False,False
Lib,90,./data/test/./247.txt,1,90,False,4,100,1,2,False,False,False,100,False,False,True,False
Dems,91,./data/test/./247.txt,1,91,False,5,100,2,1,False,False,False,100,False,False,True,False
Kennedy,98,./data/test/./247.txt,1,98,False,100,0,5,0,False,False,False,100,False,False,False,False
Many,104,./data/test/./247.txt,1,104,False,3,100,2,1,False,False,False,100,False,False,False,False
Britain,107,./data/test/./247.txt,1,107,False,100,100,1,0,False,False,False,100,True,False,False,False
Iraq,125,./data/test/./247.txt,1,125,False,3,2,1,1,False,False,False,100,True,False,False,False
Liberal,133,./data/test/./247.txt,1,133,False,2,1,4,2,False,False,False,100,False,False,True,False
Democrats,134,./data/test/./247.txt,1,134,False,3,0,5,1,False,False,False,100,False,False,True,False
Lib,145,./data/test/./247.txt,1,145,False,3,2,1,2,False,False,False,100,False,False,True,False
Dems,146,./data/test/./247.txt,1,146,False,4,1,2,1,False,False,False,100,False,False,True,False
Britains,150,./data/test/./247.txt,1,150,False,2,100,2,1,False,False,False,100,False,False,False,False
Kennedy,168,./data/test/./247.txt,1,168,False,100,0,5,0,False,False,False,100,False,False,False,False
Britain,184,./data/test/./247.txt,1,184,False,1,100,2,2,False,False,False,100,False,False,False,False
Belmarsh,201,./data/test/./247.txt,1,201,False,3,1,1,1,False,False,False,100,True,False,True,False
United,211,./data/test/./247.txt,1,211,False,4,100,1,1,False,False,False,100,False,False,True,False
Nations,212,./data/test/./247.txt,1,212,False,5,100,2,0,False,False,False,100,False,False,True,False
Kennedy,216,./data/test/./247.txt,1,216,False,100,0,3,2,False,False,False,100,True,False,False,False
Tony,220,./data/test/./247.txt,1,220,False,3,100,1,1,False,False,False,100,False,False,True,False
Blair,221,./data/test/./247.txt,1,221,False,4,100,2,0,False,False,False,100,False,False,False,False
Friday,223,./data/test/./247.txt,1,223,False,100,3,1,0,False,False,False,100,True,False,False,False
Prime,239,./data/test/./247.txt,1,239,False,4,1,1,1,False,False,False,100,False,False,True,False
Minister,240,./data/test/./247.txt,1,240,False,5,0,2,0,False,False,False,100,False,False,True,False
Lords,255,./data/test/./247.txt,1,255,False,3,100,1,0,False,False,False,100,True,False,False,False
Conservative,257,./data/test/./247.txt,1,257,False,5,100,1,0,False,False,False,100,True,False,False,False
Lib,259,./data/test/./247.txt,1,259,False,100,100,1,100,False,False,False,100,False,False,True,False
Dem,260,./data/test/./247.txt,1,260,False,100,100,2,100,False,False,False,100,False,False,True,False
Gordon Brown,6,./data/test/./128.txt,2,5,True,100,0,3,0,False,False,False,100,False,False,False,False
Oliver Letwin,65,./data/test/./128.txt,2,64,True,3,100,3,0,False,False,False,100,False,False,True,False
Mr Brown,77,./data/test/./128.txt,2,76,True,100,100,3,2,True,False,False,100,False,False,False,False
Brown Sir,78,./data/test/./128.txt,2,77,False,100,100,4,1,False,False,False,100,False,False,True,False
Sir Wastealot,79,./data/test/./128.txt,2,78,False,100,3,5,0,True,False,False,100,False,False,True,False
Mr Browns,85,./data/test/./128.txt,2,84,True,1,2,4,2,True,False,False,100,False,False,False,False
Mr Letwin,114,./data/test/./128.txt,2,113,True,100,0,5,100,True,False,False,100,False,False,False,False
Vincent Cable,144,./data/test/./128.txt,2,143,True,100,100,3,0,False,False,False,100,False,False,False,False
Liberal Democrats,148,./data/test/./128.txt,2,147,False,100,100,1,3,False,False,False,100,False,False,False,False
Mr Brown,151,./data/test/./128.txt,2,150,True,100,100,4,0,True,False,False,100,False,False,False,False
Mr Brown,209,./data/test/./128.txt,2,208,True,2,100,2,1,True,False,False,100,False,False,False,False
Lib Dems,213,./data/test/./128.txt,2,212,False,100,1,1,1,False,False,False,100,False,False,False,False
National Audit,224,./data/test/./128.txt,2,223,False,2,100,5,3,False,False,False,100,False,False,True,False
Audit Office,225,./data/test/./128.txt,2,224,False,3,100,2,2,False,False,False,100,False,False,True,False
Evan Davis,252,./data/test/./128.txt,2,251,True,100,0,100,1,False,False,False,100,False,False,False,False
Mr Browns,263,./data/test/./128.txt,2,262,False,100,2,2,1,True,False,False,100,True,False,False,False
European Commissioner,279,./data/test/./128.txt,2,278,False,100,100,2,3,False,False,False,100,True,False,False,False
Commissioner Peter,280,./data/test/./128.txt,2,279,False,100,100,3,2,False,False,False,100,True,False,True,False
Peter Mandelson,281,./data/test/./128.txt,2,280,True,100,100,4,1,False,False,False,100,False,False,True,False
Mr Brown,390,./data/test/./128.txt,2,389,True,1,2,3,3,True,False,False,100,True,False,True,False
Mr Brown,455,./data/test/./128.txt,2,454,True,100,0,2,1,True,False,False,100,False,False,False,False
National Statistics,511,./data/test/./128.txt,2,510,False,5,1,1,1,False,False,False,100,False,False,True,False
Statistics Borrowing,512,./data/test/./128.txt,2,511,False,100,0,2,0,False,False,False,100,False,False,True,False
Mr Brown,530,./data/test/./128.txt,2,529,True,5,100,1,1,True,False,False,100,False,False,False,False
Mr Brown,550,./data/test/./128.txt,2,549,True,2,100,2,100,True,False,False,100,True,False,False,False
Simon Sweetman,588,./data/test/./128.txt,2,587,True,5,100,3,0,False,False,False,100,False,False,False,False
Small Businesses,594,./data/test/./128.txt,2,593,False,100,100,1,3,False,False,False,100,False,False,False,False
North East,16,./data/test/./061.txt,2,15,False,100,0,1,0,False,False,False,100,True,False,False,False
Royal Mail,20,./data/test/./061.txt,2,19,False,2,0,2,1,False,False,False,100,False,False,False,False
County Durham,35,./data/test/./061.txt,2,34,False,5,100,1,0,False,False,False,100,True,False,False,False
Darlington Council,44,./data/test/./061.txt,2,43,False,100,100,1,0,False,False,False,100,True,False,False,False
Darlington Council,79,./data/test/./061.txt,2,78,False,100,2,1,2,False,False,False,100,False,False,False,False
Royal Mail,93,./data/test/./061.txt,2,92,False,2,100,1,2,False,False,False,100,False,False,False,False
Mail Somewhere,94,./data/test/./061.txt,2,93,False,3,100,2,1,False,False,False,100,False,False,True,False
Royal Mail,112,./data/test/./061.txt,2,111,False,3,0,3,0,False,False,False,100,False,False,False,False
Royal Mail,130,./data/test/./061.txt,2,129,False,100,100,1,2,False,False,False,100,False,False,False,False
Darlington Council,213,./data/test/./061.txt,2,212,False,100,100,1,3,False,False,False,100,False,False,True,False
Electoral Commission,259,./data/test/./061.txt,2,258,False,100,0,1,100,False,False,False,100,False,False,False,False
BBC News,262,./data/test/./061.txt,2,261,False,1,3,4,1,False,False,False,100,False,False,True,False
News Online,263,./data/test/./061.txt,2,262,False,2,2,5,0,False,False,False,100,False,False,True,False
North East,316,./data/test/./061.txt,2,315,False,100,100,1,100,False,False,False,100,True,False,False,False
East Minimum,317,./data/test/./061.txt,2,316,False,100,100,2,100,False,False,False,100,False,False,True,False
Children Young,47,./data/test/./103.txt,2,46,False,100,100,1,1,False,False,False,2,False,False,True,False
Young People,48,./data/test/./103.txt,2,47,False,100,100,2,0,False,False,False,3,False,False,True,False
Families Margaret,51,./data/test/./103.txt,2,50,False,100,1,1,100,False,False,False,100,False,False,True,False
Margaret Hodge,52,./data/test/./103.txt,2,51,True,100,0,2,3,False,False,False,100,False,False,True,False
Ms Hodge,108,./data/test/./103.txt,2,107,True,3,3,4,100,True,False,False,100,False,False,False,False
Children Bill,197,./data/test/./103.txt,2,196,False,3,100,1,0,False,False,False,100,False,False,False,False
Fostering Network,212,./data/test/./103.txt,2,211,False,5,100,4,100,False,False,False,100,True,False,False,False
Robert Tapsfield,216,./data/test/./103.txt,2,215,True,100,100,100,1,False,False,False,100,False,False,False,False
Social Services,304,./data/test/./103.txt,2,303,False,100,1,3,2,False,False,False,100,False,False,False,False
Tony Hunter,316,./data/test/./103.txt,2,315,True,100,100,3,0,False,False,False,100,False,False,False,False
Betty Boothroyd,6,./data/test/./117.txt,2,5,False,100,0,3,0,False,False,False,100,False,False,False,False
Baroness Boothroyd,30,./data/test/./117.txt,2,29,False,100,1,3,0,False,False,False,100,True,True,False,False
Commons Speaker,39,./data/test/./117.txt,2,38,False,1,0,1,1,False,False,False,100,False,False,False,False
Tony Blair,44,./data/test/./117.txt,2,43,False,3,0,2,3,False,False,False,100,False,False,False,False
BBCs Breakfast,72,./data/test/./117.txt,2,71,False,2,100,1,0,False,False,False,100,False,False,False,False
Lord Falconer,132,./data/test/./117.txt,2,131,False,100,0,5,100,True,False,False,100,False,False,True,False
Lady Boothroyd,200,./data/test/./117.txt,2,199,False,100,0,4,1,False,False,False,100,False,False,False,False
- Blair,5,./data/test/./102.txt,2,4,False,2,100,2,100,False,False,False,100,False,False,True,False
Blair Prime,6,./data/test/./102.txt,2,5,False,3,3,3,100,False,False,False,100,False,False,True,False
Prime Minister,7,./data/test/./102.txt,2,6,False,4,2,4,3,False,False,False,100,False,False,False,False
Minister Tony,8,./data/test/./102.txt,2,7,False,5,1,5,2,False,False,False,100,False,False,True,False
Tony Blair,9,./data/test/./102.txt,2,8,True,100,0,100,1,False,False,False,1,False,False,True,False
David Blunkett,23,./data/test/./102.txt,2,22,True,100,100,3,0,False,False,False,100,False,False,True,False
Lib Dems,29,./data/test/./102.txt,2,28,False,100,0,1,0,False,False,False,100,False,False,False,False
Mr Blunketts,45,./data/test/./102.txt,2,44,True,100,100,1,100,True,False,False,100,True,False,False,False
Sir Alan,49,./data/test/./102.txt,2,48,False,100,1,5,2,True,False,False,100,False,False,True,False
Alan Budd,50,./data/test/./102.txt,2,49,False,100,0,100,1,False,False,False,100,False,False,False,False
Mr Blunkett,58,./data/test/./102.txt,2,57,True,100,0,3,0,True,False,False,100,True,False,False,False
Leoncia Casalmes,61,./data/test/./102.txt,2,60,False,1,1,1,2,False,False,False,100,False,False,False,False
Middle East,73,./data/test/./102.txt,2,72,False,100,3,1,100,False,False,False,100,False,False,False,False
Mr Blair,76,./data/test/./102.txt,2,75,False,100,0,4,1,True,False,False,100,False,False,False,False
Mr Blunkett,82,./data/test/./102.txt,2,81,True,4,1,3,0,True,False,False,100,False,False,False,False
Tuesday Sir,91,./data/test/./102.txt,2,90,False,3,1,3,2,False,False,False,100,False,False,True,False
Sir Alan,92,./data/test/./102.txt,2,91,True,4,0,4,1,True,False,False,100,False,False,True,False
Kimberly Quinns,106,./data/test/./102.txt,2,105,True,2,1,1,1,False,False,False,100,True,False,False,False
Mr Blunketts,129,./data/test/./102.txt,2,128,True,2,1,3,1,True,False,False,100,False,False,False,False
Sir Alans,163,./data/test/./102.txt,2,162,True,100,3,4,100,True,False,False,100,False,False,False,False
Mr Blair,166,./data/test/./102.txt,2,165,True,100,0,100,3,True,False,False,100,False,False,False,False
BBC News,169,./data/test/./102.txt,2,168,False,1,1,100,0,False,False,False,100,False,False,False,False
BBC News,182,./data/test/./102.txt,2,181,False,1,100,4,2,False,False,False,100,True,False,False,False
Mr Blunkett,198,./data/test/./102.txt,2,197,True,2,0,1,2,True,False,False,100,False,False,False,False
Michael Howard,263,./data/test/./102.txt,2,262,True,100,2,3,0,False,False,False,100,False,False,False,False
Mr Blunketts,273,./data/test/./102.txt,2,272,True,1,100,5,100,True,False,False,100,True,False,False,False
Sir Alan,311,./data/test/./102.txt,2,310,False,1,100,5,3,True,False,False,100,False,False,True,False
Alan Budd,312,./data/test/./102.txt,2,311,False,2,100,100,2,False,False,False,100,False,False,False,False
Earlier Mr,338,./data/test/./102.txt,2,337,False,3,3,3,3,False,False,False,100,False,False,True,False
Mr Howard,339,./data/test/./102.txt,2,338,True,4,2,4,2,True,False,False,100,False,False,True,False
Lib Dem,378,./data/test/./102.txt,2,377,False,100,100,2,100,False,False,False,100,False,False,False,False
Mark Oaten,383,./data/test/./102.txt,2,382,True,100,1,100,2,False,False,False,100,False,False,False,False
Mr Blunkett,423,./data/test/./102.txt,2,422,True,100,0,2,1,True,False,False,100,False,False,False,False
Sir Alans,437,./data/test/./102.txt,2,436,True,4,100,1,2,True,False,False,100,True,False,False,False
David McLetchie,6,./data/test/./089.txt,2,5,True,100,0,100,0,False,False,False,100,False,False,False,False
Scottish Conservative,27,./data/test/./089.txt,2,26,False,100,1,1,1,False,False,False,100,False,False,True,False
Tods Murray,37,./data/test/./089.txt,2,36,False,100,0,1,0,False,False,False,100,False,False,False,False
Mr McLetchie,62,./data/test/./089.txt,2,61,True,100,0,3,0,True,False,False,100,True,False,False,False
Mr McLetchie,94,./data/test/./089.txt,2,93,True,100,100,2,2,True,False,False,100,False,False,False,False
Edinburgh Airport,117,./data/test/./089.txt,2,116,False,100,2,1,0,False,False,False,100,False,False,True,False
Tods Murray,126,./data/test/./089.txt,2,125,False,4,1,1,0,False,False,False,100,True,False,False,False
Mr McLetchie,135,./data/test/./089.txt,2,134,True,100,0,2,0,True,False,False,100,True,False,False,False
Mr McLetchie,188,./data/test/./089.txt,2,187,True,5,2,2,2,True,False,False,100,False,False,False,False
Tods Murray,204,./data/test/./089.txt,2,203,False,100,2,1,2,False,False,False,100,False,False,False,False
Murray However,205,./data/test/./089.txt,2,204,False,100,1,2,1,False,False,False,100,False,False,True,False
Tods Murray,233,./data/test/./089.txt,2,232,False,100,3,5,0,False,False,False,100,False,False,False,False
Tods Murray,273,./data/test/./089.txt,2,272,False,2,100,1,0,False,False,False,100,True,False,False,False
Labour MSP,287,./data/test/./089.txt,2,286,False,100,2,2,2,False,False,False,100,True,False,False,False
MSP Christine,288,./data/test/./089.txt,2,287,False,100,1,3,1,False,False,False,100,True,False,True,False
Christine May,289,./data/test/./089.txt,2,288,True,100,0,4,0,False,False,False,100,True,False,True,False
Mr McLetchie,293,./data/test/./089.txt,2,292,True,1,0,2,0,True,False,False,100,False,False,False,False
However MSPs,382,./data/test/./089.txt,2,381,False,100,100,3,1,False,False,False,100,True,False,True,False
MSPs Code,383,./data/test/./089.txt,2,382,False,100,100,4,0,False,False,False,100,True,False,True,False
Holyroods Chamber,414,./data/test/./089.txt,2,413,False,100,100,1,100,False,False,False,100,True,False,True,False
Chamber Office,415,./data/test/./089.txt,2,414,False,100,100,2,100,False,False,False,100,True,False,True,False
Ken Hughes,418,./data/test/./089.txt,2,417,True,100,1,5,3,False,False,False,100,False,False,False,False
Mr McLetchie,424,./data/test/./089.txt,2,423,True,3,0,1,0,True,False,False,100,False,False,False,False
Mr McLetchies,444,./data/test/./089.txt,2,443,True,100,1,1,1,True,False,False,100,True,False,False,False
Scottish Labour,451,./data/test/./089.txt,2,450,False,3,100,1,100,False,False,False,100,True,False,True,False
Labour Party,452,./data/test/./089.txt,2,451,False,4,3,2,3,False,False,False,100,True,False,True,False
Mr McLetchie,459,./data/test/./089.txt,2,458,True,1,3,2,2,True,False,False,100,False,False,False,False
Scottish National,491,./data/test/./089.txt,2,490,False,5,100,2,100,False,False,False,100,True,False,True,False
National Party,492,./data/test/./089.txt,2,491,False,100,100,3,100,False,False,False,100,True,False,True,False
Party Holyrood,493,./data/test/./089.txt,2,492,False,100,100,4,100,False,False,False,100,True,False,True,False
Nicola Sturgeon,496,./data/test/./089.txt,2,495,True,100,100,100,3,False,False,False,100,False,False,False,False
Mr McLetchie,499,./data/test/./089.txt,2,498,True,100,2,100,0,True,False,False,100,False,False,False,False
Ms Sturgeon,508,./data/test/./089.txt,2,507,True,3,2,2,3,True,False,False,100,False,False,False,False
Mr McLetchie,521,./data/test/./089.txt,2,520,True,4,100,1,0,True,False,False,100,False,False,False,False
Peter Misselbrook,553,./data/test/./089.txt,2,552,True,3,100,2,2,False,False,False,100,False,False,False,False
Tods Murray,558,./data/test/./089.txt,2,557,False,100,0,1,3,False,False,False,100,False,False,False,False
Mr McLetchie,561,./data/test/./089.txt,2,560,True,1,0,4,0,True,False,False,100,False,False,False,False
Robert Jackson,14,./data/test/./270.txt,2,13,True,100,100,5,0,False,False,False,100,False,False,False,False
Michael Howards,25,./data/test/./270.txt,2,24,True,2,100,2,2,False,False,False,100,False,False,False,False
Mr Howard,46,./data/test/./270.txt,2,45,True,100,0,4,0,True,False,False,100,True,False,False,False
Mr Howard,80,./data/test/./270.txt,2,79,True,4,0,1,0,True,False,False,100,True,False,False,False
BBC Ones,115,./data/test/./270.txt,2,114,False,100,100,1,1,False,False,False,100,True,False,True,False
Ones Breakfast,116,./data/test/./270.txt,2,115,False,100,100,2,0,False,False,False,100,True,False,True,False
Chancellor Oliver,125,./data/test/./270.txt,2,124,False,100,1,2,1,False,False,False,100,False,False,True,False
Oliver Letwin,126,./data/test/./270.txt,2,125,True,100,0,3,0,False,False,False,1,False,False,True,False
Mr Howard,147,./data/test/./270.txt,2,146,True,100,0,4,2,True,False,False,100,False,False,True,False
Mr Letwins,179,./data/test/./270.txt,2,178,False,2,3,1,100,True,False,False,100,True,False,False,False
Mr Blair,234,./data/test/./270.txt,2,233,True,5,1,1,0,True,False,False,100,True,True,False,False
Robert Jackson,310,./data/test/./270.txt,2,309,True,4,2,1,2,False,False,False,100,False,False,False,False
Mr Howard,337,./data/test/./270.txt,2,336,True,100,1,4,1,True,False,False,100,False,False,False,False
Robert Jackson,353,./data/test/./270.txt,2,352,True,100,100,1,0,False,False,False,100,False,False,False,False
